NoteID,British,American,FactStatus,FactSource
KV001107,[ˈtɪkɪt],[ˈtɪkɪt],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:guangzhou_start3_staging|staging:jiaoke_eec_start3_staging|staging:kepu_start3_staging|staging:niujin_shanghai_start1_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:xiangshao_start3_staging
KV001108,[ˈmænɪdʒ],[ˈmænɪdʒ],model-curated,grade5_6_lexical_facts:manual-model-review
KV001109,[sel],[sel],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beijing_start1_staging|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:cambridge_join_start3_staging|staging:guangzhou_start3_staging|staging:waiyan_start1_staging
KV001110,[dʒɑː(r)],[dʒɑːr],model-curated,grade5_6_lexical_facts:manual-model-review
KV001111,[ˈplænɪt],[ˈplænɪt],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:jiaoke_eec_start3_staging
KV001112,[skaɪ],[skaɪ],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beijing_start1_staging|staging:beishida_start1_staging|staging:cambridge_join_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:jiaoke_eec_start3_staging|staging:kepu_start3_staging|staging:niujin_shanghai_start1_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:xiangshao_start3_staging|staging:yilin_start3_staging
KV001113,[ˈdeɪtaɪm],[ˈdeɪtaɪm],model-curated,grade5_6_lexical_facts:manual-model-review
KV001114,[klaʊd],[klaʊd],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:jiaoke_eec_start3_staging|staging:kepu_start3_staging|staging:niujin_shanghai_start1_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:xiangshao_start3_staging|staging:yilin_start3_staging
KV001115,[muːn],[muːn],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beijing_start1_staging|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:cambridge_join_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:jiaoke_eec_start3_staging|staging:jijiao_start3_staging|staging:kepu_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start3_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:xiangshao_start3_staging|staging:yilin_start3_staging
KV001116,[speɪs],[speɪs],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:hujiao_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start3_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:xiangshao_start3_staging
KV001117,[ˌaʊtə ˈspeɪs],[ˌaʊtər ˈspeɪs],model-curated,grade5_6_lexical_facts:manual-model-review
KV001118,[ˈspeɪs steɪʃən],[ˈspeɪs steɪʃən],model-curated,grade5_6_lexical_facts:manual-model-review
KV001119,[ˈəʊʃ(ə)n],[ˈoʊʃn],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:cambridge_join_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:niujin_shanghai_start1_staging
KV001120,[ˈmɑːbəl],[ˈmɑːrbəl],model-curated,grade5_6_lexical_facts:manual-model-review
KV001121,[ˈsætəlaɪt],[ˈsætəlaɪt],model-curated,grade5_6_lexical_facts:manual-model-review
KV001122,[sɔɪl],[sɔɪl],model-curated,grade5_6_lexical_facts:manual-model-review
KV001123,[ˈeɪliən],[ˈeɪliən],model-curated,grade5_6_lexical_facts:manual-model-review
KV001124,[ˈrəʊvə(r)],[ˈroʊvər],model-curated,grade5_6_lexical_facts:manual-model-review
KV001125,[ˈtelɪskəʊp],[ˈtelɪskoʊp],model-curated,grade5_6_lexical_facts:manual-model-review
KV001126,[ˈæstrənɔːt],[ˈæstrənɔːt],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:jiaoke_eec_start3_staging|staging:niujin_shanghai_start1_staging|staging:yilin_start3_staging
KV001127,[ˈspeɪsʃɪp],[ˈspeɪsʃɪp],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:jiaoke_eec_start3_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:yilin_start3_staging
KV001128,[mʌnθ],[mʌnθ],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beijing_start1_staging|staging:cambridge_join_start3_staging|staging:guangdong_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:jijiao_start3_staging|staging:kepu_start3_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:xiangshao_start3_staging|staging:yilin_start3_staging
KV001129,[ˈtaɪkənɔːt],[ˈtaɪkəˌnɔːt],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:waiyan_start1_staging|staging:waiyan_start3_staging
KV001130,[klɒθ],[klɔːθ],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:hujiao_start3_staging
KV001131,[ˈtuːθpeɪst],[ˈtuːθpeɪst],model-curated,grade5_6_lexical_facts:manual-model-review
KV001132,[ˈkwestʃən],[ˈkwestʃən],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start3_staging|staging:jiaoke_eec_start3_staging|staging:kepu_start3_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:xiangshao_start3_staging
KV001133,[ˈsʌnset],[ˈsʌnset],model-curated,grade5_6_lexical_facts:manual-model-review
KV001134,[taɪm],[taɪm],repo-exact-unanimous,grade5_6_lexical_facts:auto|legacy:rj_start1-master|staging:beijing_start1_staging|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:cambridge_join_start3_staging|staging:guangdong_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:jiaoke_eec_start3_staging|staging:jijiao_start3_staging|staging:kepu_start3_staging|staging:renjiao_start1_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:xiangshao_start3_staging
KV001135,[mɑːz],[mɑːrz],model-curated,grade5_6_lexical_facts:manual-model-review
KV001136,[ˈpaʊə(r)],[ˈpaʊər],model-curated,grade5_6_lexical_facts:manual-model-review
KV001137,[ɪˌlekˈtrɪsəti],[ɪˌlekˈtrɪsəti],model-curated,grade5_6_lexical_facts:manual-model-review
KV001138,[ˈsəʊlə(r)],[ˈsoʊlər],model-curated,grade5_6_lexical_facts:manual-model-review
KV001139,[taɪp],[taɪp],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:renjiao_start3_staging|staging:xiangshao_start3_staging
KV001140,[ˈenədʒi],[ˈenərdʒi],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:yilin_start3_staging
KV001141,[laɪt],[laɪt],repo-exact-unanimous,grade5_6_lexical_facts:auto|legacy:rj_start1-master|staging:beijing_start1_staging|staging:beishida_start1_staging|staging:cambridge_join_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:jiaoke_eec_start3_staging|staging:jijiao_start3_staging|staging:kepu_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start1_staging|staging:renjiao_start3_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:xiangshao_start3_staging|staging:yilin_start3_staging
KV001142,[kuːl],[kuːl],repo-exact-unanimous,grade5_6_lexical_facts:auto|legacy:rj_start1-master|staging:beijing_start1_staging|staging:beishida_start1_staging|staging:cambridge_join_start3_staging|staging:guangdong_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:jiaoke_eec_start3_staging|staging:jijiao_start3_staging|staging:kepu_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start1_staging|staging:renjiao_start3_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:xiangshao_start3_staging|staging:yilin_start3_staging
KV001143,[rʌn],[rʌn],repo-exact-unanimous,grade5_6_lexical_facts:auto|legacy:rj_start1-master|staging:beijing_start1_staging|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:cambridge_join_start3_staging|staging:guangdong_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:jiaoke_eec_start3_staging|staging:jijiao_start3_staging|staging:kepu_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start1_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:xiangshao_start3_staging|staging:yilin_start3_staging
KV001144,[rɪˈzɔːs],[ˈriːsɔːrs],model-curated,grade5_6_lexical_facts:manual-model-review
KV001145,[ˌrʌn ˈaʊt],[ˌrʌn ˈaʊt],model-curated,grade5_6_lexical_facts:manual-model-review
KV001146,[tʃeɪndʒ],[tʃeɪndʒ],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beijing_start1_staging|staging:beishida_start1_staging|staging:cambridge_join_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:kepu_start3_staging|staging:niujin_shanghai_start1_staging|staging:waiyan_start3_staging
KV001147,[kwɪk],[kwɪk],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:cambridge_join_start3_staging|staging:yilin_start3_staging
KV001148,[ˈʃaʊə(r)],[ˈʃaʊər],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:guangzhou_start3_staging|staging:niujin_shanghai_start1_staging
KV001149,[ˌʌnˈplʌɡ],[ˌʌnˈplʌɡ],model-curated,grade5_6_lexical_facts:manual-model-review
KV001150,[ˈdɪfrəns],[ˈdɪfrəns],model-curated,grade5_6_lexical_facts:manual-model-review
KV001151,[rɪˈdjuːs],[rɪˈduːs],model-curated,grade5_6_lexical_facts:manual-model-review
KV001152,[ˈeə kəndɪʃənə(r)],[ˈer kəndɪʃənər],model-curated,grade5_6_lexical_facts:manual-model-review
KV001153,[draɪv],[draɪv],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beijing_start1_staging|staging:cambridge_join_start3_staging|staging:guangdong_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:kepu_start3_staging|staging:waiyan_start1_staging|staging:yilin_start3_staging
KV001154,[ˌriːˈjuːz],[ˌriːˈjuːz],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:hujiao_start3_staging|staging:niujin_shanghai_start1_staging|staging:yilin_start3_staging
KV001155,[əʊn],[oʊn],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:cambridge_join_start3_staging|staging:hujiao_start3_staging
KV001156,[ˈmɑːkɪt],[ˈmɑːrkɪt],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:guangzhou_start3_staging|staging:niujin_shanghai_start1_staging|staging:xiangshao_start3_staging
KV001157,[ˈbɒt(ə)l],[ˈbɑːtl],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beijing_start1_staging|staging:beishida_start1_staging|staging:cambridge_join_start3_staging|staging:guangdong_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:kepu_start3_staging|staging:renjiao_start3_staging|staging:waiyan_start3_staging|staging:xiangshao_start3_staging|staging:yilin_start3_staging
KV001158,[tɒp],[tɑːp],repo-exact-unanimous,grade5_6_lexical_facts:auto|legacy:rj_start1-master|staging:beishida_start3_staging|staging:cambridge_join_start3_staging|staging:renjiao_start1_staging|staging:waiyan_start1_staging
KV001159,[ˈjuːsf(ə)l],[ˈjuːsfl],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:hujiao_start3_staging|staging:kepu_start3_staging|staging:niujin_shanghai_start1_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:yilin_start3_staging
KV001160,[saɪd],[saɪd],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:cambridge_join_start3_staging
KV001161,[ˈdaɪnəsɔː(r)],[ˈdaɪnəsɔːr],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:hujiao_start3_staging|staging:renjiao_start3_staging
KV001162,[hɔːl],[hɔːl],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:guangdong_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start3_staging|staging:xiangshao_start3_staging
KV001163,[ðən; ðæn],[ðən; ðæn],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:jiaoke_eec_start3_staging|staging:kepu_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start3_staging|staging:xiangshao_start3_staging
KV001164,[ˈkɪləɡræm],[ˈkɪləɡræm],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:hujiao_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start3_staging
KV001165,[ˈʃædəʊ],[ˈʃædoʊ],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:hujiao_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start3_staging
KV001166,[bɪˈkʌm],[bɪˈkʌm],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beijing_start1_staging|staging:cambridge_join_start3_staging|staging:hujiao_start3_staging|staging:kepu_start3_staging|staging:renjiao_start3_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:yilin_start3_staging
KV001167,[ˌhæd ə ˈkəʊld],[ˌhæd ə ˈkoʊld],model-curated,grade5_6_lexical_facts:manual-model-review
KV001168,[ˌmæɡəˈziːn],[ˈmæɡəziːn],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:hujiao_start3_staging|staging:renjiao_start3_staging|staging:yilin_start3_staging
KV001169,[læmp],[læmp],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:cambridge_join_start3_staging|staging:guangdong_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start3_staging
KV001170,[kæmp],[kæmp],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:cambridge_join_start3_staging|staging:guangzhou_start3_staging|staging:renjiao_start3_staging
KV001172,[fɪʃ],[fɪʃ],repo-exact-unanimous,grade5_6_lexical_facts:auto|legacy:rj_start1-master|staging:beijing_start1_staging|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:cambridge_join_start3_staging|staging:guangdong_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:jiaoke_eec_start3_staging|staging:jijiao_start3_staging|staging:kepu_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start1_staging|staging:renjiao_start3_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:xiangshao_start3_staging|staging:yilin_start3_staging
KV001174,[ˌtʊk ˈpɪktʃəz],[ˌtʊk ˈpɪktʃərz],model-curated,grade5_6_lexical_facts:manual-model-review
KV001175,[ɡɪft],[ɡɪft],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beijing_start1_staging|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:guangzhou_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start3_staging|staging:xiangshao_start3_staging
KV001176,[ɒf],[ɔːf],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:kepu_start3_staging|staging:renjiao_start3_staging
KV001177,[mjuːl],[mjuːl],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:renjiao_start3_staging
KV001178,[tʊəˈpæn],[tʊrˈpæn],model-curated,grade5_6_lexical_facts:manual-model-review
KV001179,[tɪl],[tɪl],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:cambridge_join_start3_staging|staging:renjiao_start3_staging
KV001180,[biːtʃ],[biːtʃ],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beijing_start1_staging|staging:cambridge_join_start3_staging|staging:guangdong_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:jiaoke_eec_start3_staging|staging:renjiao_start3_staging|staging:waiyan_start1_staging
KV001181,[ˈbɑːskɪt],[ˈbæskɪt],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:cambridge_join_start3_staging|staging:renjiao_start3_staging|staging:xiangshao_start3_staging|staging:yilin_start3_staging
KV001182,[pɑːt],[pɑːrt],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:cambridge_join_start3_staging|staging:hujiao_start3_staging|staging:renjiao_start3_staging
KV001183,[ˈdaɪnɪŋ hɔːl],[ˈdaɪnɪŋ hɔːl],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:guangzhou_start3_staging|staging:renjiao_start3_staging
KV001184,[dʒɪm],[dʒɪm],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beijing_start1_staging|staging:beishida_start1_staging|staging:cambridge_join_start3_staging|staging:guangdong_start3_staging|staging:guangzhou_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start3_staging
KV001185,[əˈɡəʊ],[əˈɡoʊ],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beijing_start1_staging|staging:cambridge_join_start3_staging|staging:guangzhou_start3_staging|staging:hujiao_start3_staging|staging:jiaoke_eec_start3_staging|staging:kepu_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start3_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging|staging:yilin_start3_staging
KV001186,[ˈsaɪklɪŋ],[ˈsaɪklɪŋ],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:renjiao_start3_staging
KV001187,[ɡəʊ ˈsaɪklɪŋ],[ɡoʊ ˈsaɪklɪŋ],model-curated,grade5_6_lexical_facts:manual-model-review
KV001188,[ˈaɪs skeɪt],[ˈaɪs skeɪt],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start3_staging
KV001189,[ˌlʊk ˈʌp],[ˌlʊk ˈʌp],model-curated,grade5_6_lexical_facts:manual-model-review
KV001190,[ˈɪntənet],[ˈɪntərnet],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:guangzhou_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start3_staging|staging:yilin_start3_staging
KV001191,[ˈnʌθɪŋ],[ˈnʌθɪŋ],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beijing_start1_staging|staging:guangzhou_start3_staging|staging:renjiao_start3_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging
KV001192,[ˈtʃiːtə],[ˈtʃiːtə],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:renjiao_start3_staging
KV001193,[trɪp],[trɪp],repo-exact-unanimous,grade5_6_lexical_facts:auto|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:cambridge_join_start3_staging|staging:guangzhou_start3_staging|staging:jiaoke_eec_start3_staging|staging:kepu_start3_staging|staging:niujin_shanghai_start1_staging|staging:renjiao_start3_staging|staging:waiyan_start1_staging|staging:waiyan_start3_staging
KV001194,[driːm],[driːm],repo-exact-unanimous,grade5_6_lexical_facts:auto|legacy:rj_start1-master|staging:beishida_start1_staging|staging:beishida_start3_staging|staging:cambridge_join_start3_staging|staging:renjiao_start1_staging|staging:renjiao_start3_staging|staging:yilin_start3_staging
