NoteID,ProvisionalIdentityKey,CanonicalWord,MatchKey,SenseLabel,MeaningPrimary,BritishCandidate,AmericanCandidate,BritishEvidenceStatus,AmericanEvidenceStatus,SourceOccurrenceCount,DistinctSourceIDs,DefinitionEvidence,ExampleSentence,ExampleTranslation,PresentationStatus,PresentationSource
KV002241,candidate:on the way,on the way,on the way,在路上；途中,在路上；途中,,,missing,missing,2,2,na. 在路上;在旅行中;“on/along the way”的变体,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002242,candidate:once,once,once,一次,一次,[wʌns],[wʌns],consistent,consistent,8,7,"adv. 一次;曾经 conj. 一旦 n. 一次,一回",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002243,candidate:once upon a time,once upon a time,once upon a time,从前；很久很久以前,从前；很久很久以前,,,missing,missing,2,2,na. 从前;很久很久以前;古时候,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002244,candidate:one by one,one by one,one by one,一个接一个地；逐个地,一个接一个地；逐个地,,,missing,missing,1,1,na. 一个一个;一个一个地,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002245,candidate:one day,one day,one day,有一天；某一天,有一天；某一天,,,missing,missing,2,2,na. 有一天;(过去或将来的)某一天,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002246,candidate:onion,onion,onion,洋葱,洋葱,[ˈʌnjən],[ˈʌnjən],conflicting-evidence,conflicting-evidence,4,4,n. [园艺] 洋葱(onion的复数) v. 因洋葱使掉泪(onion的单三形式) | n. 洋葱;洋葱头,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002247,candidate:online,online,online,在线的；在线地,在线的；在线地,[ˌɒnˈlaɪn],[ˌɑːnˈlaɪn],consistent,consistent,1,1,adj. 联机的;在线的 adv. 在线地,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002248,candidate:open day,open day,open day,开放日,开放日,,,missing,missing,1,1,n. (学校、机关等的)开放参观日,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002249,candidate:opera,opera,opera,歌剧；歌剧院,歌剧；歌剧院,[ˈɒprə],[ˈɑːprə],consistent,consistent,1,1,n. 歌剧;歌剧院;歌剧团,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002250,candidate:opera house,opera house,opera house,歌剧院,歌剧院,,,missing,missing,1,1,n. 歌剧院,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002251,candidate:opposite,opposite,opposite,在……对面；对面的,在……对面；对面的,[ˈɒpəzɪt],[ˈɑːpəzɪt],consistent,consistent,2,2,adj. 相反的;对面的;对立的 n. 对立面;反义词 prep. 在...的对面 adv. 在对面,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002252,candidate:orchard,orchard,orchard,果园,果园,,,missing,missing,1,1,n. 果园;果树林,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002253,candidate:order,order,order,顺序；次序,顺序；次序,[ˈɔːdə(r)],[ˈɔːrdər],consistent,consistent,2,2,n. 命令;顺序;规则;[贸易] 定单 vt. 命令;整理;定购 vi. 命令;定货,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002254,candidate:ostrich,ostrich,ostrich,鸵鸟,鸵鸟,[ˈɒstrɪtʃ],[ˈɑːstrɪtʃ],consistent,consistent,1,1,n. 鸵鸟;鸵鸟般的人,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002255,candidate:ottawa,Ottawa,ottawa,渥太华（加拿大首都）,渥太华（加拿大首都）,[ˈɒtəwə],[ˈɑːtəwə],consistent,consistent,3,3,n. 渥太华(加拿大首都),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002256,candidate:out,out,out,向外；出去,向外；出去,[aʊt],[aʊt],consistent,consistent,10,10,adv. 出现;在外;出局;出声地;不流行地 adj. 外面的;出局的;下台的 n. 出局 prep. 向;离去 vi. 出来;暴露 vt. 使熄灭;驱逐,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002257,candidate:outdoor,outdoor,outdoor,户外的；室外的,户外的；室外的,[ˈaʊtdɔː(r)],[ˈaʊtdɔːr],consistent,consistent,1,1,adj. 户外的;露天的;野外的(等于out-of-door),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002258,candidate:outdoors,outdoors,outdoors,在户外；在室外,在户外；在室外,[ˌaʊtˈdɔːz],[ˌaʊtˈdɔːrz],consistent,consistent,1,1,adv. 在户外 n. 户外 adj. 户外的(等于outdoor),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002259,candidate:outgoing,outgoing,outgoing,开朗的；外向的,开朗的；外向的,[ˈaʊtɡəʊɪŋ],[ˈaʊtɡoʊɪŋ],consistent,consistent,2,2,"adj. 对人友好的,开朗的;出发的,外出的;即将离职的;乐于助人的 n. 外出;流出;开支 v. 超过;优于(outgo的ing形式)",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002260,candidate:outing,outing,outing,郊游；远足；短途旅行,郊游；远足；短途旅行,[ˈaʊtɪŋ],[ˈaʊtɪŋ],consistent,consistent,2,2,n. 远足;短途旅游;体育比赛 adj. 远足适用的 v. 出来;暴露(out的ing形式),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002261,candidate:outside,outside,outside,在外面；外面的,在外面；外面的,[ˌaʊtˈsaɪd],[ˌaʊtˈsaɪd],consistent,consistent,7,6,"adj. 外面的,外部的;外来的 n. 外部;外观 adv. 在外面,向外面;在室外 prep. 在...范围之外",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002262,candidate:over,over,over,在……上方；在……上面,在……上方；在……上面,[ˈəʊvə(r)],[ˈoʊvər],consistent,consistent,12,10,adv. 结束;越过;从头到尾 prep. 越过;在...之上;遍于...之上 adj. 结束的;上面的 vt. 越过,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002263,candidate:over here,over here,over here,在这里；这边,在这里；这边,,,missing,missing,1,1,na. 在这边,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002264,candidate:over there,over there,over there,在那边；在那里,在那边；在那里,['əʊvə(r) ðeə(r)],[ˈəʊvər ðer],consistent,consistent,11,11,na. 在那边;〔美国〕在欧洲;〔大战用语〕在战地,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002265,candidate:owl,owl,owl,猫头鹰,猫头鹰,[aʊl],[aʊl],consistent,consistent,2,2,n. 猫头鹰;枭;惯于晚上活动的人,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002266,candidate:ox,ox,ox,牛；公牛,牛；公牛,[ɒks],[ɑːks],consistent,consistent,3,2,n. 牛;公牛,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002267,candidate:oxford,Oxford,oxford,牛津（英国城市）,牛津（英国城市）,[ˈɒksfəd],[ˈɑːksfərd],consistent,consistent,1,1,n. 牛津大学;牛津(英国城市),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002268,candidate:pack,pack,pack,打包；收拾,打包；收拾,[pæk],[pæk],consistent,consistent,5,5,n. 包装;一群;背包;包裹;一副 vt. 包装;压紧;捆扎;挑选;塞满 vi. 挤;包装货物;被包装;群集,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002269,candidate:packet,packet,packet,小包；一包,小包；一包,[ˈpækɪt],[ˈpækɪt],consistent,consistent,2,2,"n. 数据包,信息包;小包,小捆 vt. 包装,打包",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002270,candidate:pad,pad,pad,护垫；护具,护垫；护具,[pæd],[pæd],consistent,consistent,2,2,n. 衬垫;护具;便笺簿;填补 vi. 步行;放轻脚步走 vt. 填补;走,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002271,candidate:page,page,page,页；页面,页；页面,[peɪdʒ],[peɪdʒ],consistent,consistent,2,2,"n. 页;记录;大事件,时期;男侍者 vt. 给...标页码 vi. 翻书页,浏览",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002272,candidate:pain,pain,pain,疼痛；痛,疼痛；痛,[peɪn],[peɪn],consistent,consistent,1,1,n. 疼痛;努力 vt. 使...痛苦;使...烦恼 vi. 感到疼痛;引起疼痛,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002273,candidate:paintbrush,paintbrush,paintbrush,画笔,画笔,[ˈpeɪntbrʌʃ],[ˈpeɪntbrʌʃ],consistent,consistent,1,1,n. 画笔;漆刷,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002274,candidate:painter,painter,painter,画家；油漆工,画家；油漆工,[ˈpeɪntə(r)],[ˈpeɪntər],consistent,consistent,1,1,n. 画家;油漆匠,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002275,candidate:painting,painting,painting,画；绘画作品,画；绘画作品,[ˈpeɪntɪŋ],[ˈpeɪntɪŋ],consistent,consistent,6,5,n. 绘画;油画;着色 v. 绘画(paint的ing形式);涂色于,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002276,candidate:palace,palace,palace,宫殿,宫殿,[ˈpæləs],[ˈpæləs],consistent,consistent,4,4,n. 宫殿;宅邸;豪华住宅,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002277,candidate:palace museum,Palace Museum,palace museum,故宫博物院,故宫博物院,,,missing,missing,1,1,故宫;故宫博物院;故宫博物馆,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002278,candidate:pan,pan,pan,平底锅,平底锅,[pæn],[pæn],consistent,consistent,1,1,"n. 平底锅;盘状的器皿;淘盘子,金盘,秤盘 vi. 淘金;在淘洗中收获金子 vt. 淘金;在浅锅中烹调(食物);[非正式用语]严厉的批评",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002279,candidate:pancake,pancake,pancake,薄饼；煎饼,薄饼；煎饼,[ˈpænkeɪk],[ˈpænkeɪk],consistent,consistent,3,3,n. 薄烤饼;粉饼;平降(全称pancake landing) vt. 使平坠著陆;使平展 vi. 平坠着陆;平展,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002280,candidate:pants,pants,pants,裤子,裤子,[pænts],[pænts],consistent,consistent,4,4,n. 裤子,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002281,candidate:papa westray,Papa Westray,papa westray,帕帕韦斯特雷岛,帕帕韦斯特雷岛,,,missing,missing,1,1,帕帕威斯垂岛,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002282,candidate:paper clip,paper clip,paper clip,回形针,回形针,[ˈpeɪpə klɪp],[ˈpeɪpər klɪp],consistent,consistent,1,1,n. 回形针;纸夹;曲别针,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002283,candidate:paper cutting,paper cutting,paper cutting,剪纸；剪纸艺术,剪纸；剪纸艺术,,,missing,missing,1,1,"n. 【艺,文】剪纸(艺术)",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002284,candidate:parade,parade,parade,游行,游行,[pəˈreɪd],[pəˈreɪd],consistent,consistent,2,2,n. 游行;阅兵;炫耀;行进;阅兵场 vt. 游行;炫耀;列队行进 vi. 游行;炫耀;列队行进,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002285,candidate:parents' day,Parents' Day,parents' day,家长日,家长日,,,missing,missing,1,1,无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002286,candidate:parking,parking,parking,停车,停车,[ˈpɑːkɪŋ],[ˈpɑːrkɪŋ],consistent,consistent,2,2,n. 停车 adj. 停车的 v. 停车(park的ing形式),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002287,candidate:parrot,parrot,parrot,鹦鹉,鹦鹉,[ˈpærət],[ˈpærət],consistent,consistent,5,5,"n. 鹦鹉;学舌者,应声虫;机械模仿别人的人 vt. 机械地模仿",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002288,candidate:part,part,part,部分；一部分,部分；一部分,[pɑːt],[pɑːrt],consistent,consistent,4,4,n. 部分;角色;零件;一些;片段 adj. 部分的 vt. 分离;分配;分开 adv. 部分地 vi. 断裂;分手,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002289,candidate:participate,participate,participate,参加；参与,参加；参与,[pɑːˈtɪsɪpeɪt],[pɑːrˈtɪsɪpeɪt],consistent,consistent,1,1,"vi. 参与,参加;分享 vt. 分享;分担 [ 过去式participated 过去分词participated 现在分词participating ]",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002290,candidate:partner,partner,partner,伙伴；搭档,伙伴；搭档,[ˈpɑːtnə(r)],[ˈpɑːrtnər],consistent,consistent,1,1,n. 伙伴;合伙人;配偶 vt. 使合作;与...合伙 vi. 合伙;合股;成为搭档,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002291,candidate:passenger,passenger,passenger,乘客；旅客,乘客；旅客,[ˈpæsɪndʒə(r)],[ˈpæsɪndʒər],consistent,consistent,1,1,n. 旅客;乘客;过路人;碍手碍脚的人,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002292,candidate:passport,passport,passport,"护照,通行证","护照,通行证",[ˈpɑːspɔːt],[ˈpæspɔːrt],consistent,consistent,4,4,"n. 护照,通行证;手段",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002293,candidate:password,password,password,密码；口令,密码；口令,[ˈpɑːswɜːd],[ˈpæswɜːrd],consistent,consistent,1,1,n. 密码;口令,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002294,candidate:past#clock,past,past,过（用于钟点）,过（用于钟点）,[pɑːst],[pæst],consistent,consistent,5,5,n. 过去;往事 prep. 越过;晚于 adj. 过去的;结束的 adv. 过;经过,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002295,candidate:past#history,past,past,过去；从前,过去；从前,[pɑːst],[pæst],consistent,consistent,3,3,n. 过去;往事 prep. 越过;晚于 adj. 过去的;结束的 adv. 过;经过,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002296,candidate:past#movement,past,past,经过；越过,经过；越过,[pɑːst],[pæst],consistent,consistent,2,2,n. 过去;往事 prep. 越过;晚于 adj. 过去的;结束的 adv. 过;经过,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002297,candidate:pat,pat,pat,轻拍,轻拍,[pæt],[pæt],conflicting-evidence,conflicting-evidence,2,1,n. 轻拍;小块;轻拍声 adj. 恰好的;熟练的;合适的 vt. 轻拍 adv. 恰好;熟记地 vi. 轻拍 | 轻拍,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002298,candidate:path,path,path,小路；道路,小路；道路,[pɑːθ],[pæθ],consistent,consistent,3,3,n. 道路;小路;轨道,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002299,candidate:patient,patient,patient,有耐心的,有耐心的,[ˈpeɪʃ(ə)nt],[ˈpeɪʃnt],consistent,consistent,1,1,"n. 病人;患者 adj. 有耐心的,能容忍的",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002300,candidate:pavement,pavement,pavement,人行道,人行道,[ˈpeɪvmənt],[ˈpeɪvmənt],consistent,consistent,3,2,n. 人行道 路面,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002301,candidate:pay,pay,pay,支付；付款,支付；付款,[peɪ],[peɪ],consistent,consistent,1,1,"n. 工资,薪水;付款;报答 vt. 支付,付;偿还,补偿;给予 vi. 付款;偿还 adj. 收费的;需付费的",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002302,candidate:pay attention to,pay attention to,pay attention to,注意；留意,注意；留意,,,missing,missing,1,1,na. 注意,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002303,candidate:pe class,PE class,pe class,体育课,体育课,,,missing,missing,1,1,无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002304,candidate:pea,pea,pea,豌豆,豌豆,[piː],[piː],consistent,consistent,1,1,n. 豌豆,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002305,candidate:peace,peace,peace,和平,和平,[piːs],[piːs],consistent,consistent,2,2,n. 和平;平静;和睦;秩序,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002306,candidate:peach,peach,peach,桃；桃子,桃；桃子,[piːtʃ],[piːtʃ],consistent,consistent,7,6,n. 桃子;桃树;桃红色;受人喜欢的人(或物) adj. 桃色的;用桃子制成的 vt. 告发 vi. 告密,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002307,candidate:peacock,peacock,peacock,孔雀,孔雀,[ˈpiːkɒk],[ˈpiːkɑːk],consistent,consistent,2,1,n. 孔雀;雄孔雀;爱虚荣的人 vi. 炫耀;神气活现地走,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002308,candidate:pen friend,pen friend,pen friend,笔友,笔友,[ˈpen frend],[pen frend],consistent,consistent,1,1,n. 笔友,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002309,candidate:pen holder,pen holder,pen holder,笔筒；笔架,笔筒；笔架,,,missing,missing,1,1,n. 握直拍的球员,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002310,candidate:pencil case,pencil case,pencil case,铅笔盒；笔袋,铅笔盒；笔袋,[ˈpensl keɪs],[ˈpensl keɪs],consistent,consistent,7,7,n. 铅笔盒 | n. 铅笔盒;铅笔袋,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002311,candidate:pepper,pepper,pepper,甜椒；辣椒,甜椒；辣椒,[ˈpepə(r)],[ˈpepər],consistent,consistent,1,1,n. 胡椒;辣椒;胡椒粉 vt. 加胡椒粉于;使布满,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002312,candidate:peppers,peppers,peppers,甜椒；辣椒,甜椒；辣椒,[ˈpepəz],[ˈpepərz],consistent,consistent,1,1,n. [植] 胡椒;[食品] 胡椒粉(pepper的复数) v. 加胡椒粉于...;连续打击;殴打(pepper的第三人称单数),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002313,candidate:perfect,perfect,perfect,完美的；极好的,完美的；极好的,[ˈpɜːfɪkt],[ˈpɜːrfɪkt],consistent,consistent,1,1,n. 完成式 adj. 完美的;最好的;精通的 vt. 使完美;使熟练,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002314,candidate:perform,perform,perform,表演；演出,表演；演出,[pəˈfɔːm],[pərˈfɔːrm],consistent,consistent,1,1,"vt. 执行;完成;演奏 vi. 执行,机器运转;表演",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002315,candidate:perhaps,perhaps,perhaps,也许；或许,也许；或许,[pəˈhæps],[pərˈhæps],consistent,consistent,1,1,n. 假定;猜想;未定之事 adv. 或许;(表示不确定)也许;(用于粗略的估计)或许;(表示勉强同意或其实不赞成)也许;可能,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002316,candidate:person,person,person,人；个人,人；个人,[ˈpɜːs(ə)n],[ˈpɜːrsn],consistent,consistent,3,3,"n. 人;身体;容貌,外表;人称",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002317,candidate:personal,personal,personal,个人的；私人的,个人的；私人的,[ˈpɜːsən(ə)l],[ˈpɜːrsənl],consistent,consistent,1,1,n. 人事消息栏;人称代名词 adj. 个人的;身体的;亲自的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002318,candidate:pest,pest,pest,害虫,害虫,[pest],[pest],consistent,consistent,1,1,n. 害虫;有害之物;讨厌的人,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002319,candidate:phone box,phone box,phone box,电话亭,电话亭,,,missing,missing,1,1,n. (全封闭的)公用电话亭,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002320,candidate:phone call,phone call,phone call,电话；电话通话,电话；电话通话,,,missing,missing,2,2,n. 电话,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002321,candidate:phone number,phone number,phone number,电话号码,电话号码,[ˈfəʊn nʌmbə(r)],[ˈfəʊn nʌmbər],consistent,consistent,1,1,电话号码;联络电话;联系电话,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002322,candidate:photograph,photograph,photograph,照片；相片,照片；相片,[ˈfəʊtəɡrɑːf],[ˈfoʊtəɡræf],consistent,consistent,1,1,"n. 照片,相片 vt. 为...拍照;使深深印入 vi. 拍照;在照片上显得",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002323,candidate:photographer,photographer,photographer,摄影师,摄影师,[fəˈtɒɡrəfə(r)],[fəˈtɑːɡrəfər],consistent,consistent,1,1,n. 摄影师;照相师,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002324,candidate:physical education,physical education,physical education,体育；体育课,体育；体育课,[peɪ],[peɪ],conflicting-evidence,conflicting-evidence,22,19,"abbr. 体育课,体能训练(physical education) | n. 〔体〕体育教学 | n. 体育(课)(全写为 physical education)",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002325,candidate:physics,physics,physics,物理学,物理学,[ˈfɪzɪks],[ˈfɪzɪks],consistent,consistent,3,3,n. 物理学;物理现象,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002326,candidate:pianist,pianist,pianist,钢琴家；钢琴演奏者,钢琴家；钢琴演奏者,[ˈpɪənɪst],[ˈpiːənɪst],consistent,consistent,2,2,n. 钢琴家;钢琴演奏者,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002327,candidate:picasso,Picasso,picasso,毕加索,毕加索,[pi'kæsəu],[pi'kæsəu],consistent,consistent,1,1,n. 毕加索(法国画家),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002328,candidate:pick,pick,pick,挑选；选择,挑选；选择,[pɪk],[pɪk],consistent,consistent,11,11,n. 选择;鹤嘴锄;挖;掩护 vi. 挑选;采摘;挖 vt. 拾取;精选;采摘;掘,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002329,candidate:pick up,pick up,pick up,捡起；拾起,捡起；拾起,,,missing,missing,7,7,v. 拾起;探出;重新开始,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002330,candidate:picture,picture,picture,图片；图画；照片,图片；图画；照片,[ˈpɪktʃə(r)],[ˈpɪktʃər],consistent,consistent,18,18,"n. 照片,图画;影片;景色;化身 vt. 画;想像;描写",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002331,candidate:pie,pie,pie,馅饼；派,馅饼；派,[paɪ],[paɪ],consistent,consistent,5,5,n. 馅饼;饼图;爱说话的人 vt. 使杂乱,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002332,candidate:piece,piece,piece,块；片；件,块；片；件,[piːs],[piːs],consistent,consistent,5,5,n. 块;件;篇;硬币 vt. 修补;接合;凑合,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002333,candidate:pill,pill,pill,药丸；药片,药丸；药片,[pɪl],[pɪl],consistent,consistent,1,1,"n. 药丸;弹丸,子弹;口服避孕药 vt. 把...制成丸剂;使服用药丸;抢劫,掠夺(古语) vi. 做成药丸;服药丸",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002334,candidate:pillow,pillow,pillow,枕头,枕头,[ˈpɪləʊ],[ˈpɪloʊ],consistent,consistent,1,1,n. 枕头 vt. 垫;枕于...;使...靠在 vi. 枕着头;靠在枕上,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002335,candidate:pilot,pilot,pilot,飞行员,飞行员,[ˈpaɪlət],[ˈpaɪlət],consistent,consistent,8,6,n. 飞行员;领航员 adj. 试点的 v. 驾驶;领航;试用,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002336,candidate:pineapple,pineapple,pineapple,菠萝；凤梨,菠萝；凤梨,[ˈpaɪnæp(ə)l],[ˈpaɪnæpl],consistent,consistent,5,5,n. [园艺] 菠萝;[园艺] 凤梨 adj. 凤梨科的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002337,candidate:pirate,pirate,pirate,海盗,海盗,[ˈpaɪrət],[ˈpaɪrət],consistent,consistent,1,1,n. 海盗;盗版;侵犯专利权者 vt. 掠夺;翻印;剽窃 vi. 做海盗;从事劫掠,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002338,candidate:pizza,pizza,pizza,比萨饼；披萨,比萨饼；披萨,[ˈpiːtsə],[ˈpiːtsə],consistent,consistent,7,7,n. 比萨饼(一种涂有乳酪核番茄酱的意大利式有馅烘饼),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002339,candidate:place of interest,place of interest,place of interest,名胜；景点,名胜；景点,,,missing,missing,1,1,na. 名胜,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002340,candidate:places of interest,places of interest,places of interest,名胜；景点,名胜；景点,,,missing,missing,1,1,un. 名胜,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002341,candidate:plan,plan,plan,计划；打算,计划；打算,[plæn],[plæn],conflicting-evidence,conflicting-evidence,12,11,n. 计划;平面图 vt. 计划;设计;打算 vi. 计划;打算 | v. 打算(plan的过去分词);设计 adj. 有计划的;根据计划的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002342,candidate:plant trees,plant trees,plant trees,植树；种树,植树；种树,,,missing,missing,2,2,种树;植树;植树造林,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002343,candidate:plaster,plaster,plaster,膏药；创可贴,膏药；创可贴,[ˈplɑːstə(r)],[ˈplæstər],consistent,consistent,1,1,n. 石膏;灰泥;膏药 vt. 减轻;粘贴;涂以灰泥;敷以膏药;使平服,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002344,candidate:plastic,plastic,plastic,塑料；塑料的,塑料；塑料的,[ˈplæstɪk],[ˈplæstɪk],consistent,consistent,3,3,n. 塑料制品;整形;可塑体 adj. 塑料的;(外科)造型的;可塑的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002345,candidate:plastic bag,plastic bag,plastic bag,塑料袋,塑料袋,,,missing,missing,1,1,n. 胶袋,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002346,candidate:plate,plate,plate,盘子；碟子,盘子；碟子,[pleɪt],[pleɪt],consistent,consistent,7,7,n. 碟;金属板;金属牌;感光底片 vt. 电镀;给...装甲,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002347,candidate:play basketball,play basketball,play basketball,打篮球,打篮球,,,missing,missing,6,5,打篮球;玩篮球;篮球锻炼知多少,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002348,candidate:play games,play games,play games,玩游戏；做游戏,玩游戏；做游戏,,,missing,missing,3,3,做游戏;玩游戏;捣鬼,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002349,candidate:play ping-pong,play ping-pong,play ping-pong,打乒乓球,打乒乓球,,,missing,missing,4,4,打乒乓球,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002350,candidate:play sport,play sport,play sport,做运动；参加体育运动,做运动；参加体育运动,,,missing,missing,1,1,无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002351,candidate:play the guitar,play the guitar,play the guitar,弹吉他,弹吉他,,,missing,missing,2,2,弹吉他;弹吉它;谈吉他,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002352,candidate:play the piano,play the piano,play the piano,弹钢琴,弹钢琴,,,missing,missing,2,2,na. 弹钢琴,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002353,candidate:play the pipa,play the pipa,play the pipa,弹琵琶；演奏琵琶,弹琵琶；演奏琵琶,,,missing,missing,1,1,无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002354,candidate:play volleyball,play volleyball,play volleyball,打排球,打排球,,,missing,missing,2,2,打排球;玩排球;排球比赛,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002355,candidate:pleased,pleased,pleased,高兴的；满意的,高兴的；满意的,[pliːzd],[pliːzd],consistent,consistent,1,1,adj. 高兴的;喜欢的;乐意做某事 v. 满意;愿意(please的过去分词形式),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV002356,candidate:plenty,plenty,plenty,大量；充足,大量；充足,[ˈplenti],[ˈplenti],consistent,consistent,1,1,"n. 丰富,大量;充足 adj. 足够的,很多的 adv. 足够",,,third-party-content-pending,third-party-external-evidence-prep-v1
