NoteID,Word,UnassessedVocabulary,SupportStatus,AdmissionIsMastery
KV001532,cornflakes,breakfast eat milk,unassessed,false
KV001533,correct,answer,unassessed,false
KV001534,cost,dollars ten ticket,unassessed,false
KV001535,cotton,made shirt,unassessed,false
KV001536,count,stars,unassessed,false
KV001537,count to ten,close eyes,unassessed,false
KV001538,cover,clouds mountain top,unassessed,false
KV001539,cowboy,across field rode,unassessed,false
KV001540,cowboy hat,brown wore,unassessed,false
KV001541,craft,cutting paper traditional,unassessed,false
KV001542,craftsman,chair hand made,unassessed,false
KV001543,crash,cars two,unassessed,false
KV001544,crazy,basketball brother,unassessed,false
KV001545,crisp,ate bag,unassessed,false
KV001546,croak,frog heard pond,unassessed,false
KV001547,crocodile,resting river,unassessed,false
KV001548,crop,important rice,unassessed,false
KV001549,cross,both look road ways,unassessed,false
KV001550,crossing,left next turn,unassessed,false
KV001551,crowd,large outside stadium waited,unassessed,false
KV001552,crowded,bus morning,unassessed,false
KV001553,crown,golden king wore,unassessed,false
KV001554,crutch,hurting leg used,unassessed,false
KV001555,cucumber,put salad,unassessed,false
KV001556,culture,food important part,unassessed,false
KV001557,cup,poured water,unassessed,false
KV001558,cupboard,plates,unassessed,false
KV001559,curtain,bed close please,unassessed,false
KV001560,cushion,chair soft,unassessed,false
KV001561,cut,finger small,unassessed,false
KV001562,cut,apple half please,unassessed,false
KV001563,cycle,park sundays,unassessed,false
KV001564,cycle helmet,always road wear,unassessed,false
KV001565,cycling shoes,light new,unassessed,false
KV001566,cyclist,light red stopped,unassessed,false
KV001567,daddy,cooking dinner tonight,unassessed,false
KV001568,daily,part routine walking,unassessed,false
KV001569,dancer,across moved stage,unassessed,false
KV001570,danger,children fire,unassessed,false
KV001571,dare,jump puddle,unassessed,false
KV001572,dark,became room sunset,unassessed,false
KV001573,darling,come,unassessed,false
KV001574,date,page today's top write,unassessed,false
KV001575,daughter,class,unassessed,false
KV001576,dead,old tree,unassessed,false
KV001577,decide,go need,unassessed,false
KV001578,decorate,classroom festival,unassessed,false
KV001579,deep,water,unassessed,false
KV001580,deer,forest saw,unassessed,false
KV001581,degree,temperature today twenty,unassessed,false
KV001582,dentist,hurt tooth went,unassessed,false
KV001583,department store,bought clothes,unassessed,false
KV001584,departure,eight morning,unassessed,false
KV001585,desert,falls little rain,unassessed,false
KV001586,design,poster show,unassessed,false
KV001587,dessert,cream ice,unassessed,false
KV001588,detective,asked questions,unassessed,false
KV001589,dialogue,partner please read,unassessed,false
KV001590,diamond,ring small,unassessed,false
KV001591,dice,move piece roll,unassessed,false
KV001592,dictionary,looked up word,unassessed,false
KV001593,die,plants water without,unassessed,false
KV001594,difficult,math problem,unassessed,false
KV001595,dig,dog garden likes,unassessed,false
KV001596,digital,clock,unassessed,false
KV001597,dimsum,lunch ordered,unassessed,false
KV001598,direction,go which,unassessed,false
KV001599,disappear,began rainbow,unassessed,false
KV001600,display,coins museum old,unassessed,false
KV001601,dizzy,felt spinning,unassessed,false
KV001602,do,today want,unassessed,false
KV001603,do a survey,class pets,unassessed,false
KV001604,do exercise,morning,unassessed,false
KV001605,do homework,dinner,unassessed,false
KV001606,do jigsaw puzzles,days rainy,unassessed,false
KV001607,do kung fu,school yard,unassessed,false
KV001608,dog food,buy need,unassessed,false
KV001609,dog sledding,snow tried,unassessed,false
KV001610,doggie,followed home little,unassessed,false
KV001611,dollar,book costs five,unassessed,false
KV001612,dolphin,jumped water,unassessed,false
KV001613,Donald Duck,cartoon character famous,unassessed,false
KV001614,donkey,bag carried heavy,unassessed,false
KV001615,doorbell,rang someone,unassessed,false
KV001616,dot,answer beside put red,unassessed,false
KV001617,dotted line,along cut,unassessed,false
KV001618,Double Ninth Festival,during family members older visit,unassessed,false
KV001619,double-decker,london red rode,unassessed,false
KV001620,down,ball hill rolled,unassessed,false
KV001621,downstairs,shoes,unassessed,false
KV001622,dragon,friendly story,unassessed,false
KV001623,dragon boat,moved quickly river,unassessed,false
KV001624,Dragon Boat Festival,during eat zongzi,unassessed,false
KV001625,dragon boat race,class watched,unassessed,false
KV001626,dragon dance,saw street,unassessed,false
KV001627,drama,acted school short,unassessed,false
KV001628,draw,animals like,unassessed,false
KV001629,draw cartoons,brother likes,unassessed,false
KV001630,drawing,mother,unassessed,false
KV001631,dressed,leave ready,unassessed,false
KV001632,drill,dad hole make used,unassessed,false
KV001633,drink cold drinks,quickly,unassessed,false
KV001634,dripping,coat floor wet,unassessed,false
KV001635,drive away,birds shouted,unassessed,false
KV001636,drum,band played school,unassessed,false
KV001637,drummer,beat kept steady,unassessed,false
KV001638,duckling,followed its mother,unassessed,false
KV001639,Dunvegan Castle,scotland visited,unassessed,false
KV001640,during,please quiet stay test,unassessed,false
KV001641,dust,desk friday,unassessed,false
KV001642,DVD,film watched,unassessed,false
KV001643,e-book,read tablet,unassessed,false
KV001644,e-card,birthday grandma sent,unassessed,false
KV001645,e-friend,another city lives,unassessed,false
KV001646,easily,puzzle solved,unassessed,false
KV001647,Easter,children eggs look,unassessed,false
KV001648,Easter Bunny,brought colorful eggs,unassessed,false
KV001649,eat out,friday night sometimes,unassessed,false
KV001650,Edinburgh,city scotland,unassessed,false
KV001651,Edison,american famous inventor,unassessed,false
KV001652,eggplants,cooked tomatoes,unassessed,false
KV001653,Egypt,nile river runs through,unassessed,false
KV001654,eighteen,room students,unassessed,false
KV001655,eighteenth,birthday today,unassessed,false
KV001656,eighth,classroom floor,unassessed,false
KV001657,eighty,book pages,unassessed,false
KV001658,either,bus take,unassessed,false
KV001659,elbow,bumped desk,unassessed,false
KV001660,elementary school,goes little sister,unassessed,false
KV001661,eleventh,finished race,unassessed,false
KV001662,emergency,call number,unassessed,false
KV001663,emperor,large lived palace,unassessed,false
KV001664,end,reached road,unassessed,false
KV001665,engineer,uncle,unassessed,false
KV001666,England,london,unassessed,false
KV001667,English book,bag,unassessed,false
KV001668,English class,sing songs,unassessed,false
KV001669,enter,please quietly room,unassessed,false
KV001670,entrance,main meet,unassessed,false
KV001671,entry,race school sent,unassessed,false
KV001672,envelope,letter put,unassessed,false
KV001673,environment,protect,unassessed,false
KV001674,escalator,floor second took,unassessed,false
KV001675,especially,fruit like oranges,unassessed,false
KV001676,eve,late new stayed up year's,unassessed,false
KV001677,even,brother little,unassessed,false
KV001678,every,book student,unassessed,false
KV001679,every year,place visit,unassessed,false
KV001680,everybody,game ready,unassessed,false
KV001681,everything,clean now,unassessed,false
KV001682,example,give,unassessed,false
KV001683,except,came everyone tom,unassessed,false
KV001684,excuse,rude tired,unassessed,false
KV001685,exit,beside stairs,unassessed,false
KV001686,experience,trip wonderful,unassessed,false
KV001687,experiment,water,unassessed,false
KV001688,explain,answer,unassessed,false
KV001689,explore,cave old want,unassessed,false
KV001690,eyesight,good helps light protect reading,unassessed,false
KV001692,factory,toy uncle works,unassessed,false
KV001693,fair,decision made teacher,unassessed,false
KV001694,fairest,called girl story,unassessed,false
KV001695,fairy,appeared story tiny,unassessed,false
KV001696,fairy tale,grandma told,unassessed,false
KV001697,fall asleep,quickly reading,unassessed,false
KV001698,fall down,careful,unassessed,false
KV001699,fall off,bike,unassessed,false
KV001700,fall over,fell slipped,unassessed,false
KV001701,family name,li,unassessed,false
KV001702,family tree,homework made,unassessed,false
KV001703,far,station,unassessed,false
KV001704,far from,home school,unassessed,false
KV001705,fare,bus dollars two,unassessed,false
KV001706,fashion show,class watched,unassessed,false
KV001707,fast food,day eat,unassessed,false
KV001708,fastest,class leo runner,unassessed,false
KV001709,fat,cat getting,unassessed,false
KV001710,feature,animal long tail,unassessed,false
KV001711,feed the fish,morning,unassessed,false
KV001712,feeling,good today,unassessed,false
KV001713,ferry,across river took,unassessed,false
KV001714,fete,food games school,unassessed,false
KV001715,field,cows eating grass,unassessed,false
KV001716,fiercely,blew night wind,unassessed,false
KV001717,fifty-four,box cards,unassessed,false
KV001718,fight,began boys two,unassessed,false
KV001719,fill,bottle please water,unassessed,false
KV001720,fill out,form please,unassessed,false
KV001721,filling,dumpling meat,unassessed,false
KV001722,finally,found key lost,unassessed,false
KV001723,find out,light off want,unassessed,false
KV001724,fine,today,unassessed,false
KV001725,finger,cooking cut while,unassessed,false
KV001726,firecracker,dog loud scared,unassessed,false
KV001727,fireman,carried child outside,unassessed,false
KV001728,firework,bright lit sky up,unassessed,false
KV001729,first floor,classroom,unassessed,false
KV001730,fish and chips,dinner,unassessed,false
KV001731,fisherman,early morning went,unassessed,false
KV001732,fishing,dad lake likes,unassessed,false
KV001733,fit,exercise helps stay,unassessed,false
KV001734,fitting room,shirt try,unassessed,false
KV001735,five-stones,class played,unassessed,false
KV001736,fix,bike broken dad,unassessed,false
KV001737,flag,above flying school,unassessed,false
KV001738,Flag Day,americans display,unassessed,false
KV001739,flat,bike tire,unassessed,false
KV001740,flavour,cream ice strawberry,unassessed,false
KV001741,flight,leaves nine,unassessed,false
KV001742,flipper,put swimmer,unassessed,false
KV001743,flour,bread make need,unassessed,false
KV001744,flower shop,bought mum roses,unassessed,false
KV001745,flute,band plays school,unassessed,false
KV001746,fly away,bird flew its opened wings,unassessed,false
KV001747,fly,landed table,unassessed,false
KV001748,flyover,cars passed,unassessed,false
KV001749,fold,half paper,unassessed,false
KV001750,fool,call friend,unassessed,false
KV001751,foolish,across road run,unassessed,false
KV001752,football player,goal scored,unassessed,false
KV001753,footballer,cousin wants,unassessed,false
KV001754,footbridge,crossed river,unassessed,false
KV001755,forecast,rain says weather,unassessed,false
KV001756,foreign,language learning,unassessed,false
KV001757,forever,day remember,unassessed,false
KV001758,form,name please write,unassessed,false
KV001759,forty-five,hall students,unassessed,false
KV001760,forty-six,book pictures,unassessed,false
KV001761,fountain,shot up water,unassessed,false
KV001762,fountain pen,grandpa writes,unassessed,false
KV001763,fourteenth,finished race,unassessed,false
KV001764,fourth,came competition,unassessed,false
KV001765,fox,across ran road,unassessed,false
KV001766,France,capital paris,unassessed,false
KV001767,fresh,apples,unassessed,false
KV001768,fridge,milk,unassessed,false
KV001769,fried rice,lunch,unassessed,false
KV001770,friendship,began school,unassessed,false
KV001771,frightened,baby loud made noise,unassessed,false
KV001772,from,friend letter,unassessed,false
KV001773,frozen,bought peas,unassessed,false
KV001774,fry,dinner fish mum,unassessed,false
KV001775,full,big meal,unassessed,false
KV001776,fun park,afternoon spent,unassessed,false
KV001777,funny,laugh made story,unassessed,false
KV001778,furniture,bought living new room,unassessed,false
KV001779,future,scientist want,unassessed,false
KV001780,game-maker,new released,unassessed,false
KV001781,gardener,flowers morning waters,unassessed,false
KV001782,garlic,added mum soup,unassessed,false
KV001783,gatekeeper,gate opened,unassessed,false
KV001784,genius,called everyone inventor young,unassessed,false
KV001785,gentle,kitten little,unassessed,false
KV001786,gentleman,door held open,unassessed,false
KV001787,gently,baby bed put,unassessed,false
KV001788,geography,learn maps,unassessed,false
KV001789,Germany,berlin capital,unassessed,false
KV001790,get lost,stay,unassessed,false
KV001791,get off,bus next stop,unassessed,false
KV001792,get on,station train,unassessed,false
KV001793,get out,car carefully please,unassessed,false
KV001794,get through,gate narrow,unassessed,false
KV001795,get well,hope soon,unassessed,false
KV001796,ghost,friendly story,unassessed,false
KV001797,giant,hill lived top,unassessed,false
KV001798,gift shop,bought postcard,unassessed,false
KV001799,ginger,little put tea,unassessed,false
KV001800,giraffe,long neck,unassessed,false
KV001801,give,blue pen please,unassessed,false
KV001802,give out,books teacher,unassessed,false
KV001803,given name,mei,unassessed,false
KV001804,glad,again see,unassessed,false
KV001805,Glasgow,city scotland,unassessed,false
KV001806,glass,made window,unassessed,false
KV001807,glasses,read wear,unassessed,false
KV001808,glove,lost one snow,unassessed,false
KV001809,glue,fix paper use,unassessed,false
KV001810,go away,alone bird leave please,unassessed,false
KV001811,go down,slowly stairs,unassessed,false
KV001812,go on a trip,family next week,unassessed,false
KV001813,go out,dinner usually,unassessed,false
KV001814,go to a movie,let's saturday,unassessed,false
KV001815,go to the library,school,unassessed,false
KV001816,go to work,eight home leaves mum,unassessed,false
KV001817,goal,books read ten year,unassessed,false
KV001818,goalkeeper,ball caught,unassessed,false
KV001819,goat,eating grass,unassessed,false
KV001820,gold,made ring,unassessed,false
KV001821,golden,field look made sun,unassessed,false
KV001822,goldfish,small tank two,unassessed,false
KV001823,golf,plays sundays uncle,unassessed,false
KV001824,good,soup tastes,unassessed,false
KV001825,good-looking,actor,unassessed,false
KV001826,goodbye,station waved,unassessed,false
KV001827,goose,pond swimming,unassessed,false
KV001828,GPS,find hotel used,unassessed,false
KV001829,grab,both hands rope,unassessed,false
KV001830,grandad,funny stories tells,unassessed,false
KV001831,grandchild,born first last year,unassessed,false
KV001832,grandchildren,grandma loves spending time,unassessed,false
KV001833,granddaughter,five old years,unassessed,false
KV001834,grandma,makes soup,unassessed,false
KV001835,grandpa,park takes,unassessed,false
KV001836,grandson,drawing likes,unassessed,false
KV001837,granny,night reads story,unassessed,false
KV001838,grape,ate sweet,unassessed,false
KV001839,grassland,across horses ran,unassessed,false
KV001840,gray,looks sky today,unassessed,false
KV001841,Great Britain,england includes scotland wales,unassessed,false
KV001842,Great Wall,walked,unassessed,false
KV001843,green beans,cooked dinner,unassessed,false
KV001844,greet,morning teacher,unassessed,false
KV001845,greeting,gave warm,unassessed,false
KV001846,grey,clouds morning,unassessed,false
KV001847,grocery,bought dinner items,unassessed,false
KV001848,ground,ball fell onto,unassessed,false
KV001849,group,small worked,unassessed,false
KV001850,grow,flowers sun well,unassessed,false
KV001851,grow crops,farmers fields,unassessed,false
KV001852,grow up,pilot want,unassessed,false
KV001853,grown-up,ask help,unassessed,false
KV001854,guide,best places shows visit,unassessed,false
KV001855,guitar,plays school,unassessed,false
KV001856,gun,carried officer police,unassessed,false
KV001857,guy,boxes carry helped,unassessed,false
KV001858,hairpin,blue hair put,unassessed,false
KV001859,Halloween,children costumes wear,unassessed,false
KV001860,ham,lunch sandwich,unassessed,false
KV001861,hammer,chair dad fix used,unassessed,false
KV001862,hamster,day during sleeps,unassessed,false
KV001863,hang,coat door,unassessed,false
KV001864,hang glider,above flew hill,unassessed,false
KV001865,happen,school,unassessed,false
KV001866,happily,children played snow,unassessed,false
KV001867,happiness,brought room smile,unassessed,false
KV001868,harbour,boats small,unassessed,false
KV001869,harder,last one question,unassessed,false
KV001870,hardly,hear voice,unassessed,false
KV001871,hardly ever,dinner tv watch,unassessed,false
KV001872,hare,across field ran,unassessed,false
KV001873,hate,lines long waiting,unassessed,false
KV001874,have a cold,need rest,unassessed,false
KV001875,have a fever,today,unassessed,false
KV001876,have a good time,park,unassessed,false
KV001877,have a headache,long reading,unassessed,false
KV001878,have a meeting,school teachers,unassessed,false
KV001879,have a party,saturday,unassessed,false
KV001880,have a rest,let's tree,unassessed,false
KV001881,have a toothache,dentist need,unassessed,false
KV001882,have breakfast,day seven,unassessed,false
KV001883,have dinner,family together,unassessed,false
KV001884,have fun,children snow,unassessed,false
KV001885,have lunch,school,unassessed,false
KV001886,have to,finish first homework,unassessed,false
KV001887,Hawaii,beaches beautiful,unassessed,false
KV001888,hay,eating horse,unassessed,false
KV001889,head teacher,spoke students,unassessed,false
KV001890,health,exercise food fresh good,unassessed,false
KV001891,healthy,activity swimming,unassessed,false
KV001892,heart,exercise good,unassessed,false
KV001893,heat,made thirsty,unassessed,false
KV001894,heaviest,box,unassessed,false
KV001895,heavy,bag,unassessed,false
KV001896,height,building,unassessed,false
KV001897,helicopter,flew school,unassessed,false
KV001898,hello,new said student,unassessed,false
KV001899,helmet,always bike ride wear,unassessed,false
KV001900,hen,eggs sitting,unassessed,false
KV001901,hero,children firefighter,unassessed,false
KV001902,heroine,saved story village,unassessed,false
KV001903,hi,amy name,unassessed,false
KV001904,hide,bed cat likes,unassessed,false
KV001905,hide-and-seek,garden played,unassessed,false
KV001906,hiding,found good place rabbit,unassessed,false
KV001907,high,mountain,unassessed,false
KV001908,high jump,day sports won,unassessed,false
KV001909,himself,made sandwich,unassessed,false
KV001910,hippo,standing water,unassessed,false
KV001911,history,ancient china learned,unassessed,false
KV001912,history museum,old saw tools,unassessed,false
KV001913,hit,ball hard,unassessed,false
KV001914,hold,cross hand road while,unassessed,false
KV001915,hole,small sock,unassessed,false
KV001916,holiday,beach going,unassessed,false
KV001917,hollow,inside old tree,unassessed,false
KV001918,hometown,sea small town,unassessed,false
KV001919,honey,put tea,unassessed,false
KV001920,Hong Kong,busy harbour,unassessed,false
KV001921,hood,pull raining up,unassessed,false
KV001922,hop,quickly rabbit,unassessed,false
KV001923,horn,goat two,unassessed,false
KV001924,horrible,food tasted,unassessed,false
KV001925,horror film,alone like watching,unassessed,false
KV001926,hot dog,lunch,unassessed,false
KV001927,housework,home share,unassessed,false
KV001928,housing estate,live quiet,unassessed,false
KV001929,however,outside raining still went,unassessed,false
KV001930,huge,entered harbour ship,unassessed,false
KV001931,hundred,book one pages,unassessed,false
KV001932,hunt,children eggs garden,unassessed,false
KV001933,hurry,bus miss,unassessed,false
KV001934,hut,farmer keeps small tools,unassessed,false
KV001935,hybrid rice,food lot produce,unassessed,false
KV001936,Hyde Park,london through walked,unassessed,false
KV001937,ice,thin walk,unassessed,false
KV001938,Ice and Snow Festival,saw sculptures,unassessed,false
KV001939,ice fishing,frozen go lake people,unassessed,false
KV001940,ice hockey,play school,unassessed,false
KV001941,ice skate,going onto put rink,unassessed,false
KV001942,iced tea,like,unassessed,false
KV001943,ICT,communicate computers learn,unassessed,false
KV001944,illness,missed school,unassessed,false
KV001945,immediately,come please,unassessed,false
KV001946,impolite,people shout,unassessed,false
KV001947,important,living things water,unassessed,false
KV001948,in a short time,rain stopped,unassessed,false
KV001949,in danger,boat during small storm,unassessed,false
KV001950,in front of,bus school stopped,unassessed,false
KV001951,in the end,found right road,unassessed,false
KV001952,in the middle,put table vase,unassessed,false
KV001953,in the past,letters often people wrote,unassessed,false
KV001954,India,capital delhi new,unassessed,false
KV001955,indoor,game played raining,unassessed,false
KV001956,information,need trip,unassessed,false
KV001957,injection,gave nurse,unassessed,false
KV001958,ink,pen,unassessed,false
KV001959,insect museum,butterflies saw,unassessed,false
KV001960,inside,bag keys,unassessed,false
KV001961,instead,bus let's taking walk,unassessed,false
KV001962,intelligent,animal dolphin,unassessed,false
KV001963,interested,science,unassessed,false
KV001964,International Children's Day,enjoy games,unassessed,false
KV001965,interview,reporter teacher,unassessed,false
KV001966,interviewer,asked questions three,unassessed,false
KV001967,introduce,friend let new,unassessed,false
KV001968,introduction,gave short talk,unassessed,false
KV001969,invitation,birthday thank,unassessed,false
KV001970,invite,amy party want,unassessed,false
KV001971,iPad,books read,unassessed,false
KV001972,iPhone,desk,unassessed,false
KV001973,iPod,listened music,unassessed,false
KV001974,iron,mum school shirt,unassessed,false
KV001975,Italian,ate restaurant,unassessed,false
KV001976,Italy,capital rome,unassessed,false
KV001977,jack-o'-lantern,halloween made,unassessed,false
KV001978,jam,bread spread strawberry,unassessed,false
KV001979,Japan,capital tokyo,unassessed,false
KV001980,Japanese,friend learning,unassessed,false
KV001981,jasmine,flowers smell sweet,unassessed,false
KV001982,jeans,wear weekends,unassessed,false
KV001983,jeep,along drove road rough,unassessed,false
KV001984,jelly,children dessert fruit,unassessed,false
KV001985,jet,above flew high,unassessed,false
KV001986,jet-ski,lake rode,unassessed,false
KV001987,jiaozi,chinese make new year,unassessed,false
KV001988,jog,morning park,unassessed,false
KV001989,join,club like,unassessed,false
KV001990,joke,dad funny told,unassessed,false
KV001991,journey,hours three took train,unassessed,false
KV001992,joy,filled good news,unassessed,false
KV001993,juggle,balls three,unassessed,false
KV001994,juggler,air balls five threw,unassessed,false
KV001995,jungle,animals live,unassessed,false
KV001996,junior high school,cousin next starts year,unassessed,false
KV001997,junk food,healthy,unassessed,false
KV001998,karate,learns school,unassessed,false
KV001999,keep on,improve trying,unassessed,false
KV002000,keep quiet,library please,unassessed,false
KV002001,key,cannot find house,unassessed,false
KV002002,keyboard,black computer,unassessed,false
KV002003,kill,cold plants small weather,unassessed,false
KV002004,kindergarten,brother goes little,unassessed,false
KV002005,kingfisher,flew river,unassessed,false
KV002006,kiss,bed gave mum,unassessed,false
KV002007,kiwi,cannot fly,unassessed,false
KV002008,knee,hurt running while,unassessed,false
KV002009,knock,enter please,unassessed,false
KV002010,knock down,fence old strong wind,unassessed,false
KV002011,kung fu,brother practices week,unassessed,false
KV002012,Kung Fu Panda,together watched,unassessed,false
KV002013,L. A. Lakers,basketball play,unassessed,false
KV002014,L.A.,california city large,unassessed,false
KV002015,lab,experiment science,unassessed,false
KV002016,Labor Day,off people,unassessed,false
KV002017,ladder,dad reach roof used,unassessed,false
KV002018,lady,coat helped red,unassessed,false
KV002019,ladybird,hand landed,unassessed,false
KV002020,land,finally saw sea weeks,unassessed,false
KV002021,language,english international,unassessed,false
KV002022,lantern,door hung red,unassessed,false
KV002023,last night,book finished,unassessed,false
KV002024,latest,news read,unassessed,false
KV002025,laugh at,other people unkind,unassessed,false
KV002026,lawn,children playing,unassessed,false
KV002027,lazy,afternoon cat slept,unassessed,false
KV002028,lead,museum teacher,unassessed,false
KV002029,leader,group,unassessed,false
KV002030,learn,cook want,unassessed,false
KV002031,least,morning road traffic,unassessed,false
KV002032,left,gym library,unassessed,false
KV002033,lemon,sour tastes,unassessed,false
KV002034,lemonade,fresh lemons made,unassessed,false
KV002035,leopard,body dark its spots,unassessed,false
KV002036,let,again please try,unassessed,false
KV002037,librarian,book find helped,unassessed,false
KV002038,library card,books borrow use,unassessed,false
KV002039,lie,parents wrong,unassessed,false
KV002040,life,need plants water,unassessed,false
KV002041,lifeguard,carefully swimmers watched,unassessed,false
KV002042,lift,fifth floor took,unassessed,false
KV002043,lift,box,unassessed,false
KV002044,light bulb,changed needs,unassessed,false
KV002045,light rail,across city took,unassessed,false
KV002046,lion,rested tree,unassessed,false
KV002047,lion dance,during festival watched,unassessed,false
KV002048,listen,please speak,unassessed,false
KV002049,listen to,like music school,unassessed,false
KV002050,litter,bin please put,unassessed,false
KV002051,Little Red Riding Hood,grandmother visited,unassessed,false
KV002052,Loch Ness,lake scotland,unassessed,false
KV002053,lock,door leave please,unassessed,false
KV002054,lollipop,bought child red,unassessed,false
KV002055,lolly,chose orange,unassessed,false
KV002056,London Eye,city rode saw,unassessed,false
KV002057,London Zoo,lions saw,unassessed,false
KV002058,long ago,horse people travelled,unassessed,false
KV002059,long jump,day sports won,unassessed,false
KV002060,long race,trains week,unassessed,false
KV002061,longest,country river,unassessed,false
KV002062,look at,bird tree,unassessed,false
KV002063,look like,cloud rabbit,unassessed,false
KV002064,lorry,outside shop stopped,unassessed,false
KV002065,Los Angeles,california city large,unassessed,false
KV002066,lose,careful ticket,unassessed,false
KV002067,lots of,books library,unassessed,false
KV002068,loudly,library please speak,unassessed,false
KV002069,lower,shelf window,unassessed,false
KV002070,luck,good test,unassessed,false
KV002071,lucky money,children chinese new receive year,unassessed,false
KV002072,lunar,calendar festival follows,unassessed,false
KV002073,lunch box,schoolbag,unassessed,false
KV002074,lunchtime,outside play,unassessed,false
KV002075,machine,bags makes paper,unassessed,false
KV002076,magic,magician showed,unassessed,false
KV002077,magician,flower hat pulled,unassessed,false
KV002078,mail,letter sent,unassessed,false
KV002079,main,road town,unassessed,false
KV002080,main course,fish,unassessed,false
KV002081,make friends,easy school,unassessed,false
KV002082,make mistakes,everyone,unassessed,false
KV002083,make noise,class please,unassessed,false
KV002084,make peace,decided friends two,unassessed,false
KV002085,make phone calls,mum uses,unassessed,false
KV002086,make use of,chance learn,unassessed,false
KV002087,mall,bought new shoes,unassessed,false
KV002088,manager,helped hotel,unassessed,false
KV002089,mango,juicy sweet,unassessed,false
KV002090,manners,good important table,unassessed,false
KV002091,manual,machine read using,unassessed,false
KV002092,maple,autumn leaves red turn,unassessed,false
KV002093,marker,blue title use write,unassessed,false
KV002094,mascot,panda school,unassessed,false
KV002095,mask,party tiger wore,unassessed,false
KV002096,master,day practice skill,unassessed,false
KV002097,material,building useful wood,unassessed,false
KV002098,maths book,desk,unassessed,false
KV002099,May Day,holiday school,unassessed,false
KV002100,maybe,afternoon rain,unassessed,false
KV002101,me,box help,unassessed,false
KV002102,meal,day dinner favorite,unassessed,false
KV002103,mean,word,unassessed,false
KV002104,meatball,bowl put,unassessed,false
KV002105,medicine,dinner take,unassessed,false
KV002106,meeting,class friday,unassessed,false
KV002107,meeting room,teachers,unassessed,false
KV002108,member,job team,unassessed,false
KV002109,member state,china nations united,unassessed,false
KV002110,memory,back brings happy song,unassessed,false
KV002111,men,carrying table two,unassessed,false
KV002112,menu,look order please,unassessed,false
KV002113,mess,room,unassessed,false
KV002114,message,left teacher,unassessed,false
KV002115,messy,desk today,unassessed,false
KV002116,metal,made spoon,unassessed,false
KV002117,metro,museum took,unassessed,false
KV002118,Mexico,america north,unassessed,false
KV002119,miaow,gave kitten soft,unassessed,false
KV002120,mice,ran table two,unassessed,false
KV002121,Mickey Mouse,cartoon character famous,unassessed,false
KV002122,Mid-Autumn Festival,eat mooncakes,unassessed,false
KV002123,middle,ball box,unassessed,false
KV002124,middle school,brother now,unassessed,false
KV002125,midnight,awake still,unassessed,false
KV002126,milkshake,ordered strawberry,unassessed,false
KV002127,million,city one people,unassessed,false
KV002128,mime,actor instead used words,unassessed,false
KV002129,minus,seven ten three,unassessed,false
KV002130,mirror,looked myself,unassessed,false
KV002131,Miss,english teacher wang,unassessed,false
KV002132,miss,away grandparents,unassessed,false
KV002133,missing,came dog home morning,unassessed,false
KV002134,mistake,answer made,unassessed,false
KV002135,mix,flour together water,unassessed,false
KV002136,mobile,class off please turn,unassessed,false
KV002137,mobile phone,bag,unassessed,false
KV002138,model,made solar system,unassessed,false
KV002139,model car,red small,unassessed,false
KV002140,model house,built cardboard,unassessed,false
KV002141,model plane,distance fly short,unassessed,false
KV002142,modern,hospital,unassessed,false
KV002143,mom,breakfast makes morning,unassessed,false
KV002144,moment,wait,unassessed,false
KV002145,Monkey King,change things,unassessed,false
KV002146,monster,children drew friendly,unassessed,false
KV002147,moon cake,ate family,unassessed,false
KV002148,mooncake,filling sweet,unassessed,false
KV002149,more than,club joined students twenty,unassessed,false
KV002150,morning exercises,class,unassessed,false
KV002151,Moscow,capital russia,unassessed,false
KV002152,most,school students walk,unassessed,false
KV002153,motorbike,rides work,unassessed,false
KV002154,motorcycle,light red stopped,unassessed,false
KV002155,Mount Taishan,climbed during trip,unassessed,false
KV002156,mountain climbing,hard work,unassessed,false
KV002157,movie,dinner watched,unassessed,false
KV002158,movie theater,met outside,unassessed,false
KV002159,Mr,brown new teacher,unassessed,false
KV002160,much,drink sugar,unassessed,false
KV002161,mud,shoes,unassessed,false
KV002162,mum,dinner making now,unassessed,false
KV002163,Munich,city germany,unassessed,false
KV002164,mushroom,found tree,unassessed,false
KV002165,mushrooms,added soup,unassessed,false
KV002166,music class,sing songs,unassessed,false
KV002167,music room,piano,unassessed,false
KV002168,musician,beautifully played violin,unassessed,false
KV002169,must,belt seat wear,unassessed,false
KV002170,nail,box broke opening while,unassessed,false
KV002171,name tag,please today wear,unassessed,false
KV002172,national flag,above flies school,unassessed,false
KV002173,Native American,history learned,unassessed,false
KV002174,natural,juice orange taste,unassessed,false
KV002175,naughty,puppy sock stole,unassessed,false
KV002176,nearby,shop small,unassessed,false
KV002177,nearly,station,unassessed,false
KV002178,neck,giraffe long,unassessed,false
KV002179,necklace,silver wore,unassessed,false
KV002180,neighbour,dog friendly,unassessed,false
KV002181,neither,answer correct,unassessed,false
KV002182,nephew,old six years,unassessed,false
KV002183,nervous,feel test,unassessed,false
KV002184,Nessie,loch ness people stories tell,unassessed,false
KV002185,nest,bird built tree,unassessed,false
KV002186,net,fisherman pulled water,unassessed,false
KV002187,New South Wales,sydney,unassessed,false
