LearnerProfile,LearnerLevel,NoteID,ContentFingerprint,ReviewStatus,ReviewedAt,ReviewerType,ReviewNote
klose,4,KV000001,d684ac55bd4867b7f089170f36b1bf2182f751068441450ee4d505ba804080c1,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000955,f5fedc879dbdafa5441483674f98e6fd78944004259c4a831e312e48ffbcb81e,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000956,422ed35c44e356b4863f321c135ae40148f8482f359194bfd7cc0899ef58dae8,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000957,e94640a4f877d189f8e80bb7f28ccfff02ce94078d74ae18be18a2d978ae7990,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000958,a39b3a9b604dbcc05638604dfb73c577be2b409241a9a78d629cd35ef67b3dd5,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000959,397022748b5b3a11c20d70232ea54ab6808120a9e92e3e822293beb7735985dc,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000960,5837677ac88382aaebcace7b2abb2e1b2c40c83f414fe2ae76e225f7c84902bf,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000961,7c2d8c5f7f77a7c9b336d01c07ef1db62d0f0ccf31298a39d30463c1176c7189,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000962,cba4da6b7f650b88a2e964c3b4a840f533191cac36206109e1553c09d2e6c312,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000963,92d8edc12fddc3b45bfd31f6ebe7cb7bf990e59b066efed193c501152cfdb186,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000964,33fb8242a9cb5ee02f2a684356cc9727e3f60b8ceea4bd9b52dc5c9247a356ac,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000965,067e18a89a9b09fb589600e70f919da2b88766ae28ea96750eec032430381fb9,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000966,6c358646293be22733b6d47a027a7da8d5dde2425ce10ab4971506d4298eb885,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000967,845ab38a9fb229d7541c8b3cb99803f206580955f00743a5d32c518d2568f97c,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000968,d28824c6eb12b2300e22a79b9b1f17665e8e680ec11e20815f4c25c2dfbc418d,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000969,752d2a5d27b728413946abb0004c3e48fb35a349fcb8d266f26fc1af0826bd15,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000970,d12ee760c2d9b2f2b8814bc0db9e201b0048294ea627b812198a0d615b5598ef,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000971,51859722249f86cc2ac8c71014e555d68d0a771c9fb98705d806574b713047ff,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000972,a38d02d97f55fc3716348f4a52215aa9581460c67387c2fb1ba11cee37f0dc7e,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000973,d1c35f51216db0e3f36d8c7affd63bdf5d4eda24f70edae8e8e6fa786087adce,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000975,3115df6f71e75485dbc744f3c04e2fba30d7234529e20e966cfeb05734fdef9f,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000976,c7406da30c2db637e32891d52a992f578c301197eb8b129c6b165a44ae7c6b1e,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000977,8eab7aa541d9e30f61baaf8946a680140c90fe88c2d1a2c6bccd1167036445af,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000978,c1aa11a3e1f076b1859b3d8828d8207cf42a52222e4b04e17dbc24b92f175dc1,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000979,fdf8453a295af5603be736076eea787c3ddceff6b7774c51bec48ec8632f2b1a,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000980,f875278ee2332b680243255c67c668cafdd94bb45dc3f2d03e1ce421f7a2f8df,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000981,2b9f5b3b178c4962cbc6b4c73f4acb1a134e73dc3bde90ff1019dbbe43821efa,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000982,91256e47312fa44232e08aaba3d20ee005be6ddf72d10b1dd7ba0ca468a87ccc,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000983,407321e832f1a7ea33ebf7c573c437ddf92463354f439bcf407b755d889b6eb7,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000984,9d9dbfc8804285c25f84e097f66663962fb45cbd98474a3934a67a0b75c9eb87,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000985,7cfe848b6a4cf620c09455a99c1bf296d2a896bea5034974595c279502bd032a,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000986,f0622f22ce30e7820bb918f405eb50d91f7d964b87cd3ac67607ae32394fed01,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000987,06405d7b813324737a937d7e664accf51791a574da54481a42777caaa391aac1,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000988,f243b3e7e864975459c7e736711f27b157baf6ff3b2d88e088eb9dc21729c600,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000989,e20ce4c4dabf138863bbea83b890f36aa4dea6da07db43ea98efa15af7d15ae8,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000990,3fac2ece6316616031da02ebbc696af58bb1eec5824cff91b32acf4b5211ad14,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000991,3f1f3d817d8e1f188955ab485e05687c3f39719f32ee12d98ea5ed58b41d2fac,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000992,b4394564791213f9dc38f76be7ef810fb6f0e92dd59fd6657fa4e309b4f56135,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000993,19d98fcc13b31055d0c787fb8d352525f56e438c6ad4b7eea07468da41dac8d6,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000994,1ef0c8572ae559e99a920b872aeae828a6d0b052034f3975446a7c659b25f524,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000995,4821a0298d5fb21d5f67727b55e947e163d9b8ac9d52e2a49d424221adc51140,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000996,3c0cb4904a335ba5f382346422116ceb80329778340a0c6cb6fec17ab2207d4d,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000997,364b684ae2be7b01ea006bcd98f15b092315dbfb19ebdea754517af04bc6c106,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000998,01831dc3342db1957e09979b2687fa297a3363d18ae0c3dd8a1011e74a3e34a7,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV000999,13db38aa7b4b8978f485eb72a45ad1c9f2a3a9d2c89b142022f8f32bb8a75e7b,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001000,16656c23b03671cd08da6323366fb2409f43802e203e9ba806a29b7ce14e0367,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001001,ec743c9dfb7812026286724c9d72dbfd57ca92a05e893c2bd52c22cee6b5b55d,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001002,82218133d54a65f5ff85deaf16440ac3d558c4a8f20f0105dd82cd386ab91bc2,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001003,a9c8da8c0aed7d0101c3701d294ed8875144967832241a32867b4c1b2a156bbd,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001004,50b5a4bc5439ee49b97305e1a1ec327e78b7b775a7dbbf8ce7fd8b612710b546,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001005,77148ccd7a865eb1c591e2e8c7c164423770d6923d75bf5ec0f542fcc08c5432,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001006,95376bb37602ee8762252b929906037184644c9dfdc8fe1933a9264d524f3a4c,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001007,a839c55c02b1061a2b3036e864f420347b43da6165a33a691dc0cbc874220ea3,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001008,7a4304f36436e8a39d857c713b112b25eb8e55e7e4aa9c564b246d7d564a9f28,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001009,d6fff1188d9477e10155a19e99c87eb716416a09c35ea3608e34237e6cef456d,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001010,c0dd596c97acf726c8969928cfed7e8dd5c3acd5d5b8c0a4f97c434c40e41679,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001011,5533060862230b839135a8f37cb4993c4868a45b709493b6f744daa28f547fa5,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001012,b8a3e42ffeca4dc14f8549ad210c758e0a40e7cd85bc892c443d4a037531d88d,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001013,f3526f8ea512ab31039ffb8d2ab51a5a591f574a68f883dfaa20f62af5ecfee8,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001014,be0b5fc9ae22aa11471acf3fd7d3e07d38b0c5a3ca9ece72375834f6441217a4,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001015,7e1ab9d35603c0d7c3d8177ebf27a2e05c0f8fa38ca17914011622cbe56acac1,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001016,6c32595f7aa12bfd37233d0c802b80b259ef8e8ccf30a5cd8deb4961cb7f9d73,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001017,4c9aa9becfcff1891156ec452b67ce30bd17434f342af56b8db8171963d34bf1,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001018,463ad8907abc09d53473147194933c7e74dcc19ddb104524cac7ee4e140be24e,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001019,cecaca6b627706b311c282fc800c417dd57d033fab56b266b0c636972405673d,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001020,4020ced6eb57fc3be0c16fd18373928cf6b8485b5ca5c3bdc3d82db0e84f311b,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001021,47195350519528734018cd520febeedae38511a62a48ed90517b91e1dfa775da,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001022,c28cbb0c7d2015dca226e5e97be337c44aeebcf24ba6216268243dd7ab471968,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001023,87dcaa08850639ff992475e748358b5d6257a8239c450938b875444b5d6cd60b,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001024,748c9a642056850100114c66ffb0dcbe7e51db8774df4d636fee08f3fa0005f9,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001025,bed4eeb3782e67ae15fea892acc59749ac31165f2e3208a9f3a3229d59d83c80,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001026,318725d2931eb56e8639d0f412485eda797838dd4aa4b52d9940a305772ae8fb,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001027,7d2904793358f1bbb93a40455f6922e21cacb002f05d762f7dff0a8584956a9c,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001028,bd8c39f83ceee0f60813b9407ca27013e92ade5583ac9c5567a9f03eeb8ca662,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001031,36c9264bb083150e6cbc133e458e37bff3ad1deb9e04b781330172be15f3cbf5,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001032,b5898ef42151d1b67a2d6b4941dbf019687119bd476ce2d01bec2c922426c34d,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001033,ef7b11cf33a12e67d9c733e4199cb6aeab78b6266531d602c2f03f0e77332c6e,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001034,080ffda411457180e2322085095d60092b169ba064ab8f2827182a3f0eb1f90f,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001035,03b298c86d9e0900a4aaad28be873ad524845bfe5270348f674c666d33ff8a66,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001036,698a7dd46bb2812659dc68266058ea0c841ef42ef98403003bbee688255b3462,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001037,0bc46d61a0e98c431914234fbe32014adbf8ae61133931129251e00b67b6ddb2,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001038,4e52fb2e0052a51ff4ce49c1b2afa846a23cdf29b42b15239af5a7c6524d26cd,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001039,cd650587d6beaff5a472ca1dd1ed4731f246399c8eb5791a3ba14f7095ff962f,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001040,aaa7a9da228ddaa78556e7cac762e60bf5850e127ba8f6ba223a7610c624597c,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001041,646b2b7ed9f0ef04d0ec44d9e8b7c7ddd0ed067bdfddc1cb82f00eb2e7ca840a,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001042,3e21764bac04cbacbd4aabb2027d806c0bdfd78b2d38fbd9d626be7959f4198c,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001043,6fbc2fd656ecead0d8dbb81f6377421775a4c5518c835332b68cff296fc7e60e,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
klose,4,KV001044,f75cdacd66e11df8f09690919e1acd4662e2d4aba03c3c4048a29e5530c11112,model-reviewed,2026-09-10,model,"Full model semantic review of 288 active Grade 5-6 new Notes plus 55 focused reused/fingerprint-invalidated Notes; review corrections validated by learner-content, auxiliary-vocabulary, current-merge and full Vocabulary gates."
