SourceID,SourceEdition,EvidenceFileID,Grade,Semester,Unit,Order,Starred,Entry,Meaning,Page,SourceStatus
renjiao_start3,2024-revision,file_00000000022481fdb6484399c1bf9da3,6,上,3,12,0,another,另一个；不同的（人或事物）,32,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000022481fdb6484399c1bf9da3,6,上,3,13,1,call,给……打电话,32,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000022481fdb6484399c1bf9da3,6,上,3,14,1,email,电子邮件,32,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000022481fdb6484399c1bf9da3,6,上,3,15,0,unhappy,不快乐的；难过的,32,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000022481fdb6484399c1bf9da3,6,上,3,16,1,glass,一杯（的量）；玻璃,32,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000022481fdb6484399c1bf9da3,6,上,3,17,1,may,也许；可能,32,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000022481fdb6484399c1bf9da3,6,上,3,18,0,add,补充说；增加,32,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000022481fdb6484399c1bf9da3,6,上,3,19,0,video,视频；录像,32,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_00000000022481fdb6484399c1bf9da3,6,上,3,20,0,better,舒服些的；（病势）好转的,32,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,1,1,money,钱,40,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,2,0,pocket money,零花钱,40,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,3,1,schoolbag,书包,40,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,4,1,goods,商品,41,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,5,1,drink,饮料,41,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,6,0,service,服务,41,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,7,0,haircut,理发；发型,41,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,8,0,microscope,显微镜,42,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,9,0,lucky,幸运的,42,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,10,1,half,一半,42,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,11,0,save up,攒钱,43,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,12,0,sale,特价销售；出售,43,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,13,0,ticket,票,43,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,14,0,manage,管理,44,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,15,1,sell,出售；售卖,44,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,16,0,jar,罐子,44,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,4,17,0,for example,例如,44,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,1,0,planet,行星,52,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,2,1,earth,地球,52,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,3,0,sky,天；天空,52,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,4,0,daytime,白天,52,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,5,0,cloud,云,52,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,6,1,moon,月球；月亮；卫星,52,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,7,1,star,恒星；星,52,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,8,1,space,太空；空间,52,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,9,0,outer space,外太空,52,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,10,0,space station,空间站,52,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,11,0,ocean,大海；海洋,52,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,12,0,marble,（玻璃）弹子,52,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,13,0,satellite,人造卫星,53,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,14,0,soil,土壤,54,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,15,0,alien,外星生物,54,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,16,0,sunrise,日出,54,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,17,0,rover,探测器,54,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,18,0,into,朝；进入,55,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,19,0,telescope,望远镜,55,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,20,1,astronaut,航天员；宇航员,55,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,21,0,spaceship,宇宙飞船,55,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,22,1,month,月；月份,55,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,23,0,taikonaut,中国航天员,56,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,24,0,cloth,（一块）布；织物,56,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,25,0,toothpaste,牙膏,56,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,26,1,question,问题,56,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,27,0,sunset,日落,56,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,28,1,time,次；回,56,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_0000000086e881fdbc9d1235354c480e,6,上,5,29,0,Mars,火星,54,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,1,0,power,能；能量,64,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,2,0,electricity,电,64,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,3,0,solar,太阳的,65,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,4,0,type,类型；种类,65,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,5,0,energy,能源,65,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,6,1,light,照亮,65,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,7,0,heat,加热；（使）变暖；热量,65,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,8,1,cool,（使）变凉；冷却,65,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,9,1,run,（使）运转,65,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,10,0,resource,资源,66,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,11,0,run out,用完,66,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,12,0,change,（使）不同；改变,66,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,13,0,quick,迅速的；快的,66,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,14,0,shower,淋浴,66,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,15,0,unplug,拔掉……的电源插头,66,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,16,0,difference,差别；不同（之处）,66,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,17,0,reduce,减少,67,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,18,0,air conditioner,空调机,67,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,19,0,drive,驾驶；开车,67,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,20,0,reuse,再次使用；重复使用,67,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,21,0,own,自己的,67,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,22,0,market,集市；市场,67,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,23,0,bottle,瓶子,67,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,24,1,top,（位置、级别或程度）最高的,68,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,25,0,useful,有用的；有益的,68,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,26,1,dirty,脏的,68,materialized-from-user-image;source-provenance-resolved
renjiao_start3,2024-revision,file_000000003ef081fd8e6b220071228817,6,上,6,27,0,side,一面；一边,68,materialized-from-user-image;source-provenance-resolved
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,1,0,younger,（young 的比较级）更年轻的,5,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,2,0,older,（old 的比较级）更年长的,5,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,3,0,taller,（tall 的比较级）更高的,5,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,4,0,shorter,（short 的比较级）更短的；更矮的,5,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,5,0,longer,（long 的比较级）更长的,5,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,6,0,thinner,（thin 的比较级）更瘦的,7,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,7,0,heavier,（heavy 的比较级）更重的,7,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,8,0,bigger,（big 的比较级）更大的,7,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,9,0,smaller,（small 的比较级）更小的,7,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,10,0,stronger,（strong 的比较级）更强壮的,7,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,11,0,dinosaur,恐龙,4,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,12,0,hall,大厅,4,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,13,0,metre,米（美式英语：meter）,4,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,14,0,than,比,4,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,15,0,both,两个都,4,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,16,0,kilogram,千克；公斤,6,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,17,0,countryside,乡村,8,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,18,0,lower,（low 的比较级）更低,8,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,19,0,shadow,阴影；影子,8,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,20,0,smarter,（smart 的比较级）更聪明的,8,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,1,21,0,become,开始变得；变成,8,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,2,1,0,cleaned,（clean 的过去式）打扫,15,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,2,2,0,stayed,（stay 的过去式）停留；待,15,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,2,3,0,washed,（wash 的过去式）洗,15,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,2,4,0,watched,（watch 的过去式）看,15,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,2,5,0,had,（have 的过去式）患病；得病,17,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,2,6,0,had a cold,感冒,17,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_00000000eb1081fdb892f5448727b477,6,下,2,7,0,slept,（sleep 的过去式）睡觉,17,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,8,0,read,（read /riːd/ 的过去式）读,17,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,9,0,saw,（see 的过去式）看见,17,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,10,0,last,最近的；上一个的,17,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,11,0,yesterday,昨天,17,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,12,0,before,在……之前,17,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,13,0,drank,（drink 的过去式）喝,14,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,14,0,show,演出,14,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,15,0,magazine,杂志,16,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,16,0,better,（well 的比较级）更好的,16,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,17,0,faster,（fast 的比较级）更快的,16,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,18,0,hotel,旅馆,18,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,19,0,fixed,（fix 的过去式）修理,18,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,20,0,broken,破损的,18,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,21,0,lamp,台灯,18,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,22,0,loud,喧闹的；大声的,18,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,23,0,enjoy,喜爱……；享受……乐趣,18,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,2,24,0,stay,暂住；逗留,18,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,1,0,went,（go 的过去式）去,25,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,2,0,camp,野营,25,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,3,0,went camping,（尤指在假日）野营,25,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,4,0,fish,钓鱼；捕鱼,25,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,5,0,went fishing,去钓鱼,25,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,6,0,rode,（ride 的过去式）骑（马；自行车）,25,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,7,0,hurt,（hurt 的过去式）（使）受伤,25,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,8,0,ate,（eat 的过去式）吃,27,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,9,0,took,（take 的过去式）拍照,27,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,10,0,took pictures,照相,27,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,11,0,bought,（buy 的过去式）买,27,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,12,0,gift,礼物,27,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,13,0,fell,（fall 的过去式）摔倒,24,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,14,0,off,从（某处）落下,24,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,15,0,mule,骡子,24,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,16,0,Turpan,吐鲁番,24,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,17,0,could,（can 的过去式）能,24,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,18,0,till,直到,24,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,19,0,beach,海滩；沙滩,26,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,20,0,basket,篮；筐,28,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,21,0,part,角色,28,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,22,0,licked,（lick 的过去式）舔,28,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000004dd881fd84578ea606204052,6,下,3,23,0,laughed,（laugh 的过去式）笑,28,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,1,0,dining hall,饭厅,35,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,2,0,grass,草坪,35,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,3,0,gym,体育馆,35,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,4,0,ago,以前,35,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,5,0,cycling,骑自行车运动（或活动）,37,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,6,0,go cycling,去骑自行车,37,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,7,0,ice-skate,滑冰,37,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,8,0,badminton,羽毛球运动,37,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,9,0,star,星,34,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,10,0,easy,容易的,34,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,11,0,look up,（在词典中或通过电脑）查阅,34,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,12,0,Internet,互联网,34,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,13,0,different,不同的,36,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,14,0,active,积极的；活跃的,36,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,15,0,race,赛跑,38,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,16,0,nothing,没有什么,38,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,17,0,thought,（think 的过去式）想,38,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,18,0,felt,（feel 的过去式）感觉,38,materialized-from-user-image;source-provenance-resolved;source-provenance-held
renjiao_start3,pre-2024-revision,file_000000009a4c81fdae35a6b997c2a762,6,下,4,19,0,cheetah,猎豹,38,materialized-from-user-image;source-provenance-resolved;source-provenance-held
