NoteID,CanonicalWord,Word,PromptHint,British,American,MeaningPrimary,ExampleSentence,ExampleTranslation,LearnerLevel,LearningOrder,Sources,SourceBooks,Tags
KV001268,as well,as well,,[æz wel],[æz wel],也；还,My sister likes music as well.,我妹妹也喜欢音乐。,4,002501,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001269,asleep,asleep,,[əˈsliːp],[əˈsliːp],睡着的,The baby is asleep now.,宝宝现在睡着了。,4,001541,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001270,assistant,assistant,,[əˈsɪstənt],[əˈsɪstənt],助手；助理,The shop assistant helped me find a shirt.,店员帮我找了一件衬衫。,4,001913,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001271,at all,at all,,[æt ɔ:l],[æt ɔːl],根本；完全（用于否定或疑问）,I do not like this game at all.,我根本不喜欢这个游戏。,4,002502,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001272,at first,at first,,[at fˈɜːst],[æt fˈɜːst],起初；一开始,At first I could not ride a bike.,起初我不会骑自行车。,4,001460,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001273,at home,at home,,[at hˈəʊm],[æt hˈoʊm],在家,Dad is at home today.,爸爸今天在家。,4,001306,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001274,at last,at last,,[at lˈast],[æt lˈæst],终于；最后,At last the bus arrived.,公共汽车终于到了。,4,001768,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001275,at night,at night,,[at nˈaɪt],[æt nˈaɪt],在夜里；晚上,The stars are bright at night.,星星在夜里很明亮。,4,001461,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001276,at noon,at noon,,[at nˈuːn],[æt nˈuːn],在中午,We eat lunch at noon.,我们中午吃午饭。,4,001770,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001277,at the end of,at the end of,,[at ðɪ ˈɛnd ɒv],[æt ðɪ ˈɛnd ʌv],在……末尾；在……结束时,There is a quiz at the end of the lesson.,这节课结束时有一个小测验。,4,002868,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001278,at the same time,at the same time,,[at ðə sˈeɪm tˈaɪm],[æt ðə sˈeɪm tˈaɪm],同时；与此同时,We both spoke at the same time.,我们俩同时说话了。,4,001511,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001279,at the top of,at the top of,,[æt ðə tɒp əv],[æt ðə tɑːp əv],在……顶部；在……最上面,A bird is sitting at the top of the tree.,一只鸟停在树顶上。,4,002869,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001280,at the weekend,at the weekend,,[at ðə wiːkˈɛnd],[æt ðə wˈiːkɛnd],在周末,We visit Grandma at the weekend.,我们周末去看奶奶。,4,002779,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001281,at work,at work,,[at wˈɜːk],[æt wˈɜːk],在工作；工作中,Mum is at work now.,妈妈现在在工作。,4,002503,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001282,athlete,athlete,,[ˈæθliːt],[ˈæθliːt],运动员,The athlete runs every morning.,这名运动员每天早上跑步。,4,001914,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001283,attention,attention,,[əˈtenʃ(ə)n],[əˈtenʃn],注意；注意力,Please pay attention in class.,上课时请注意听讲。,4,001915,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001284,auntie,auntie,,[ˈɑːnti],[ˈænti],阿姨；姑妈；姨妈,My auntie lives near our school.,我的阿姨住在我们学校附近。,4,001542,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001285,Australia Day,Australia Day,,[ɒstɹˈeɪliə dˈeɪ],[ɔːstɹˈeɪliə dˈeɪ],澳大利亚日,We learned about Australia Day in class.,我们在课堂上了解了澳大利亚日。,4,002504,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001286,Australian,Australian,,[ɒˈstreɪliən],[ɔːˈstreɪliən],澳大利亚的；澳大利亚人,She has an Australian friend.,她有一个澳大利亚朋友。,4,001347,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001287,Australian football,Australian football,,[ɒstɹˈeɪliən fˈʊtbɔːl],[ɔːstɹˈeɪliən fˈʊtbɔːl],澳式足球,Australian football is popular in Australia.,澳式足球在澳大利亚很受欢迎。,4,002505,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001288,autograph,autograph,,[ˈɔːtəɡrɑːf],[ˈɔːtəɡræf],亲笔签名,The player gave me his autograph.,那位运动员给了我他的亲笔签名。,4,001916,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001289,aviary,aviary,,[ˈeɪviəri],[ˈeɪvieri],鸟舍；大鸟笼,The birds fly freely inside the aviary.,鸟儿在鸟舍里自由飞翔。,4,001917,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001290,away,away,,[əˈweɪ],[əˈweɪ],离开；在远处,The school is not far away.,学校不在很远的地方。,4,001235,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001291,awful,awful,,[ˈɔːf(ə)l],[ˈɔːf(ə)l],糟糕的；可怕的,The weather was awful yesterday.,昨天的天气糟糕透了。,4,001918,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001292,ax,ax,,[æks],[æks],斧头,The farmer cut the wood with an ax.,农夫用斧头劈木头。,4,001919,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001293,baby,baby,,[ˈbeɪbi],[ˈbeɪbi],婴儿；宝宝,The baby is sleeping quietly.,宝宝正在安静地睡觉。,4,000867,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001294,baby brother,baby brother,,[bˈeɪbi bɹˈʌðə],[bˈeɪbi bɹˈʌðɚ],弟弟；小弟弟,My baby brother is two years old.,我的小弟弟两岁了。,4,002506,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001295,back,back,,[bæk],[bæk],向后；回到原处,Please step back from the door.,请从门口向后退一步。,4,000894,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001296,backpack,backpack,,[ˈbækpæk],[ˈbækpæk],背包；双肩背包,My books are in my backpack.,我的书在双肩背包里。,4,001920,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001297,bacon,bacon,,[ˈbeɪkən],[ˈbeɪkən],培根；熏猪肉,He had eggs and bacon for breakfast.,他早餐吃了鸡蛋和培根。,4,001921,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001298,badly,badly,,[ˈbædli],[ˈbædli],严重地；很差地,My knee was badly hurt.,我的膝盖伤得很严重。,4,001543,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001299,bag,bag,,[bæɡ],[bæɡ],袋子；包,She put the apples in a bag.,她把苹果放进一个袋子里。,4,000682,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001300,bake,bake,,[beɪk],[beɪk],烘烤；烘焙,We bake bread at home.,我们在家烤面包。,4,001348,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001301,baker,baker,,[ˈbeɪkə(r)],[ˈbeɪkər],面包师；面包工人,The baker makes fresh bread every morning.,面包师每天早上做新鲜面包。,4,001922,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001302,bakery,bakery,,[ˈbeɪkəri],[ˈbeɪkəri],面包店,Mum bought bread at the bakery.,妈妈在面包店买了面包。,4,001863,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001303,balloon,balloon,,[bəˈluːn],[bəˈluːn],气球,The red balloon flew into the sky.,红色气球飞上了天空。,4,000945,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001304,band,band,,[bænd],[bænd],乐队,Our school band plays on Friday.,我们学校的乐队星期五演奏。,4,001516,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001305,bandage,bandage,,[ˈbændɪdʒ],[ˈbændɪdʒ],绷带；用绷带包扎,The nurse put a bandage on my knee.,护士在我的膝盖上缠了绷带。,4,001923,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001306,Bangkok,Bangkok,,[ˈbæŋkɒk],[ˈbæŋˌkɑːk],曼谷,Bangkok is the capital of Thailand.,曼谷是泰国的首都。,4,001924,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001307,bar,bar,,[bɑː(r)],[bɑːr],条；棒；块（食品）,I ate a bar of chocolate.,我吃了一块巧克力。,4,001925,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001308,barbecue,barbecue,,[ˈbɑːbɪkjuː],[ˈbɑːrbɪkjuː],烧烤；烧烤野餐,We had a barbecue in the park.,我们在公园里举行了烧烤野餐。,4,001926,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001309,baseball,baseball,,[ˈbeɪsbɔːl],[ˈbeɪsbɔːl],棒球；棒球运动,They play baseball after school.,他们放学后打棒球。,4,001075,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001310,bath,bath,,[bɑːθ],[bæθ],洗澡；沐浴,I had a warm bath before bed.,我睡前洗了一个热水澡。,4,001544,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001311,battle,battle,,[ˈbæt(ə)l],[ˈbætl],战斗；战役,The soldiers fought a long battle.,士兵们打了一场漫长的战斗。,4,001927,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001312,bay,bay,,[beɪ],[beɪ],海湾,The small boat sailed across the bay.,小船驶过海湾。,4,001928,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001313,be,be,,[bi],[bi; biː],是；成为（be 的原形）,I want to be a doctor one day.,我将来想成为一名医生。,4,001021,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001314,be able to,be able to,,[biː ˈeɪbəl tuː],[biː ˈeɪbəl tuː],能够；可以,You will be able to swim soon.,你很快就能游泳了。,4,002780,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001315,be born,be born,,[bɔːn],[bɔːrn],出生,I was born in Beijing.,我出生在北京。,4,001125,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001316,be careful with,be careful with,,[biː kˈeəfəl wɪð],[biː kˈɛɹfəl wɪð],小心……；注意……,Please be careful with the hot water.,请小心热水。,4,002781,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001317,be full of,be full of,,[biː fˈʊl ɒv],[biː fˈʊl ʌv],充满……,The box is full of toys.,盒子里装满了玩具。,4,002782,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001318,be interested in,be interested in,,[biː ˈɪntɹɛstɪd ˈɪn],[biː ˈɪntɹɛstᵻd ˈɪn],对……感兴趣,I am interested in space.,我对太空感兴趣。,4,001835,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001319,be late for,be late for,,[bi leɪt fɔː(r)],[bi leɪt fɔːr],……迟到；迟到,Do not be late for school.,上学不要迟到。,4,002783,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001320,be weak in,be weak in,,[biː wˈiːk ˈɪn],[biː wˈiːk ˈɪn],不擅长……；在……方面较弱,I am weak in spelling.,我不擅长拼写。,4,002784,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001321,bean,bean,,[biːn],[biːn],豆；豆子,I found a bean on my plate.,我在盘子里发现了一颗豆子。,4,001545,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001322,beans,beans,,[bi:nz],[biːnz],豆子；豆类,We cooked beans for dinner.,我们晚饭煮了豆子。,4,001546,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001323,beautifully,beautifully,,[ˈbjuːtɪfli],[ˈbjuːtɪfli],漂亮地；优美地,She sings beautifully.,她唱得很优美。,4,001929,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001324,beauty,beauty,,[ˈbjuːti],[ˈbjuːti],美；美丽；美景,We stopped to enjoy the beauty of the lake.,我们停下来欣赏湖的美景。,4,001930,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001325,bedtime,bedtime,,[ˈbedtaɪm],[ˈbedtaɪm],就寝时间；睡觉时间,My bedtime is nine o'clock.,我的睡觉时间是九点。,4,001547,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001326,beep,beep,,[biːp],[biːp],哔哔声；发出哔哔声,The machine made a loud beep.,机器发出一声响亮的哔声。,4,001932,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001327,Beijing Opera,Beijing Opera,,[beɪdʒˈɪŋ ˈɒpəɹə],[beɪdʒˈɪŋ ˈɑːpɚɹə],京剧,My grandma enjoys Beijing Opera.,我奶奶喜欢京剧。,4,002508,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001328,believe,believe,,[bɪˈliːv],[bɪˈliːv],相信；认为,I believe you can do it.,我相信你能做到。,4,001146,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001329,bell,bell,,[bel],[bel],铃；钟,The school bell rings at eight.,学校的铃八点响。,4,001076,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001330,belt,belt,,[belt],[belt],腰带；皮带,This belt is too long for me.,这条腰带对我来说太长了。,4,001350,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001331,bench,bench,,[bentʃ],[bentʃ],长凳,We sat on a bench in the park.,我们坐在公园的一张长凳上。,4,001548,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001332,bend,bend,,[bend],[bend],弯曲；弯下,Bend your knees a little.,把你的膝盖稍微弯一弯。,4,001351,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001333,beside,beside,,[bɪˈsaɪd],[bɪˈsaɪd],在……旁边,My desk is beside the window.,我的书桌在窗户旁边。,4,000834,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001334,better and better,better and better,,[bˈɛtəɹ and bˈɛtə],[bˈɛɾɚɹ ænd bˈɛɾɚ],越来越好,My English is getting better and better.,我的英语变得越来越好了。,4,002785,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001335,bicycle,bicycle,,[ˈbaɪsɪk(ə)l],[ˈbaɪsɪkl],自行车,She rides her bicycle to school.,她骑自行车去上学。,4,001329,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001336,biggest,biggest,,[bɪgɪst],[bɪgɪst],最大的,That is the biggest apple in the basket.,那是篮子里最大的苹果。,4,001352,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001337,bike,bike,,[baɪk],[baɪk],自行车,My bike is blue.,我的自行车是蓝色的。,4,000747,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001338,bike ride,bike ride,,[bˈaɪk ɹˈaɪd],[bˈaɪk ɹˈaɪd],骑自行车出行；骑车兜风,We went for a bike ride by the river.,我们沿着河边骑车兜风。,4,002509,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001339,bin,bin,,[bɪn],[bɪn],垃圾箱；垃圾桶,Please put the paper in the bin.,请把纸放进垃圾桶。,4,001549,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001340,biscuit,biscuit,,[ˈbɪskɪt],[ˈbɪskɪt],饼干,I had a biscuit with my milk.,我喝牛奶时吃了一块饼干。,4,001330,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001341,bitter,bitter,,[ˈbɪtə(r)],[ˈbɪtər],苦的；苦味的,This medicine tastes bitter.,这种药尝起来很苦。,4,001864,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001342,black rhino,black rhino,,[blˈak ɹˈaɪnəʊ],[blˈæk ɹˈaɪnoʊ],黑犀牛,The black rhino is a large animal.,黑犀牛是一种大型动物。,4,002510,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001343,blazer,blazer,,[ˈbleɪzə(r)],[ˈbleɪzər],运动夹克；西装外套,He wore a blue blazer to school.,他穿着一件蓝色西装外套去学校。,4,001933,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001344,blink,blink,,[blɪŋk],[blɪŋk],眨眼,Try not to blink for ten seconds.,试着十秒钟不要眨眼。,4,001934,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001345,block,block,,[blɒk],[blɑːk],街区,The library is one block away.,图书馆离这里一个街区。,4,001935,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001346,blond,blond,,[blɒnd],[blɑːnd],金发的,The boy has blond hair.,那个男孩有一头金发。,4,001936,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001347,blood,blood,,[blʌd],[blʌd],血；血液,There was a little blood on his knee.,他的膝盖上有一点血。,4,001937,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001348,blouse,blouse,,[blaʊz],[blaʊs],女衬衫；女式上衣,She wore a white blouse.,她穿着一件白色女衬衫。,4,001223,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001349,blow,blow,,[bləʊ],[bloʊ],吹；刮,The wind can blow very hard here.,这里的风有时会刮得很大。,4,001236,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
KV001350,blow off,blow off,,[blˈəʊ ˈɒf],[blˈoʊ ˈɔf],吹掉；刮掉,The strong wind may blow off your hat.,大风可能会把你的帽子吹掉。,4,002511,third-party-vocabulary,third-party-vocabulary::external-evidence-corpus,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary provenance::external-unverified-edition source::third-party-vocabulary stage::third-party-primary
